,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,month,customer lifetime value_temp,income_temp,months since last claim_temp,months since policy inception_temp
7714,2397.036098,22283,65,16.0,93,0.0,1,1,232,22283.0,16.0,93.0
7715,2692.057629,92593,68,4.0,53,0.0,1,1,838,92593.0,4.0,53.0
7716,3097.915845,0,89,16.0,59,0.0,1,2,1391,37657.38000875848,16.0,59.0
7717,4556.592993,0,73,24.0,40,2.0,9,2,2467,37657.38000875848,24.0,40.0
7718,21639.83862,64455,108,5.0,43,0.0,2,2,7623,64455.0,5.0,43.0
7719,15120.21281,20656,130,15.0,5,0.0,2,2,7192,20656.0,15.0,5.0
7720,8512.13221,61725,106,7.0,70,0.0,6,2,5777,61725.0,7.0,70.0
7721,3940.123576,92539,100,1.0,55,0.0,1,2,1956,92539.0,1.0,55.0
7722,8652.652451,65605,111,2.0,72,2.0,7,2,5873,65605.0,2.0,72.0
7723,8608.157233,21450,110,8.0,80,2.0,3,2,5841,21450.0,8.0,80.0
7724,5074.246068,66933,63,8.0,0,0.0,6,2,3129,66933.0,8.0,48.064593825268226
7725,11537.50507,0,86,12.0,89,1.0,2,1,6714,37657.38000875848,12.0,89.0
7726,3705.291862,84493,92,29.0,19,0.0,1,2,1801,84493.0,29.0,19.0
7727,7956.152761,22699,74,11.0,76,4.0,2,1,5360,22699.0,11.0,76.0
7728,6451.263836,30857,81,17.0,14,0.0,7,1,4376,30857.0,17.0,14.0
7729,6715.59268,21835,90,6.0,78,0.0,7,2,4507,21835.0,6.0,78.0
7730,3071.784639,47528,77,10.0,73,1.0,1,2,1373,47528.0,10.0,73.0
7731,6753.428413,44213,85,15.0,58,0.0,3,2,4528,44213.0,15.0,58.0
7732,3871.073807,0,110,8.0,76,0.0,1,2,1912,37657.38000875848,8.0,76.0
7733,3707.282365,16476,101,29.0,25,0.0,1,2,1802,16476.0,29.0,25.0
7734,5181.620895,97131,64,5.0,80,0.0,6,2,3273,97131.0,5.0,80.0
7735,10623.40552,0,96,11.0,16,0.0,2,1,6559,37657.38000875848,11.0,16.0
7736,16973.74021,69497,142,30.0,31,0.0,2,2,7362,69497.0,30.0,31.0
7737,4458.113369,17622,65,1.0,36,1.0,3,1,2360,17622.0,1.0,36.0
7738,8036.45034,0,112,7.0,42,0.0,9,2,5423,37657.38000875848,7.0,42.0
7739,5365.93282,62808,66,33.0,37,0.0,4,2,3525,62808.0,33.0,37.0
7740,4347.159852,38223,112,27.0,18,2.0,1,1,2266,38223.0,27.0,18.0
7741,29706.78459,0,128,15.0,37,0.0,2,1,7863,37657.38000875848,15.0,37.0
7742,5608.155723,81914,70,6.0,33,0.0,6,2,3817,81914.0,6.0,33.0
7743,5008.789971,0,73,4.0,0,0.0,8,1,3041,37657.38000875848,4.0,48.064593825268226
7744,8196.077584,21706,108,19.0,28,0.0,3,2,5545,21706.0,19.0,28.0
7745,28393.32994,38772,90,8.0,87,0.0,2,2,7839,38772.0,8.0,87.0
7746,7188.607263,0,66,15.0,24,0.0,2,1,4769,37657.38000875848,15.0,24.0
7747,8609.158215,79090,107,2.0,74,0.0,3,1,5842,79090.0,2.0,74.0
7748,3545.413177,0,116,23.0,14,3.0,1,2,1691,37657.38000875848,23.0,14.0
7749,6314.492009,66947,78,13.0,12,0.0,6,2,4320,66947.0,13.0,12.0
7750,8875.965501,69205,110,20.0,56,0.0,6,2,6011,69205.0,20.0,56.0
7751,3054.541283,0,88,29.0,19,0.0,1,2,1360,37657.38000875848,29.0,19.0
7752,3744.577726,0,101,3.0,32,0.0,1,1,1829,37657.38000875848,3.0,32.0
7753,3013.439451,21353,80,28.0,21,0.0,1,2,1337,21353.0,28.0,21.0
7754,11631.87866,0,152,8.0,94,0.0,7,1,6727,37657.38000875848,8.0,94.0
7755,9618.310865,80536,119,5.0,83,0.0,3,1,6313,80536.0,5.0,83.0
7756,11814.53241,41004,102,15.0,26,3.0,2,2,6755,41004.0,15.0,26.0
7757,2966.944264,0,81,14.0,75,0.0,1,2,1302,37657.38000875848,14.0,75.0
7758,12101.20884,0,112,28.0,30,0.0,2,2,6790,37657.38000875848,28.0,30.0
7759,3289.132998,21947,83,17.0,66,0.0,1,2,1515,21947.0,17.0,66.0
7760,13869.92705,28432,118,1.0,59,0.0,2,1,7042,28432.0,1.0,59.0
7761,6743.126791,0,61,2.0,76,0.0,2,1,4519,37657.38000875848,2.0,76.0
7762,7679.677721,12677,101,21.0,18,0.0,9,2,5160,12677.0,21.0,18.0
7763,8444.840217,76352,109,17.0,9,2.0,4,2,5720,76352.0,17.0,9.0
7764,8432.815731,21052,111,12.0,55,0.0,5,2,5711,21052.0,12.0,55.0
7765,3409.677392,85023,85,4.0,69,0.0,1,1,1596,85023.0,4.0,69.0
7766,6186.265217,37138,83,12.0,1,2.0,9,2,4245,37138.0,12.0,1.0
7767,7218.015592,32312,61,29.0,31,3.0,2,1,4786,32312.0,29.0,31.0
7768,3021.938522,0,84,26.0,37,0.0,1,2,1340,37657.38000875848,26.0,37.0
7769,20534.39224,0,93,24.0,25,0.0,2,1,7568,37657.38000875848,24.0,25.0
7770,9628.702696,71269,80,28.0,85,0.0,2,1,6317,71269.0,28.0,85.0
7771,6273.911874,18577,86,21.0,76,0.0,6,2,4287,18577.0,21.0,76.0
7772,3339.764873,0,94,20.0,53,0.0,1,1,1547,37657.38000875848,20.0,53.0
7773,14567.26841,0,148,8.0,18,0.0,2,1,7129,37657.38000875848,8.0,18.0
7774,9429.080755,75638,83,6.0,52,4.0,2,2,6255,75638.0,6.0,52.0
7775,8237.251407,48866,103,5.0,76,0.0,3,2,5574,48866.0,5.0,76.0
7776,2867.312197,23376,78,19.0,18,0.0,1,1,1157,23376.0,19.0,18.0
7777,6446.918637,43478,80,27.0,79,0.0,9,1,4375,43478.0,27.0,79.0
7778,31920.76916,58542,114,29.0,82,0.0,2,1,7901,58542.0,29.0,82.0
7779,5032.386371,30735,63,4.0,43,0.0,7,1,3075,30735.0,4.0,43.0
7780,7263.599744,86732,180,0.0,95,0.0,1,2,4825,86732.0,15.097000218962119,95.0
7781,7035.763363,77235,87,2.0,68,0.0,5,1,4685,77235.0,2.0,68.0
7782,5893.368906,86498,74,13.0,13,1.0,5,1,4082,86498.0,13.0,13.0
7783,2480.392738,0,65,1.0,60,0.0,1,1,405,37657.38000875848,1.0,60.0
7784,10213.56338,39719,131,1.0,57,0.0,3,1,6462,39719.0,1.0,57.0
7785,4763.327142,14957,66,24.0,68,0.0,8,2,2696,14957.0,24.0,68.0
7786,8099.466122,0,112,19.0,42,0.0,6,2,5468,37657.38000875848,19.0,42.0
7787,7996.597066,70061,99,2.0,57,0.0,3,2,5380,70061.0,2.0,57.0
7788,21850.84002,51056,78,27.0,86,0.0,2,2,7630,51056.0,27.0,86.0
7789,2875.43239,84768,72,6.0,31,0.0,1,2,1169,84768.0,6.0,31.0
7790,2374.147419,48911,61,15.0,6,0.0,1,2,198,48911.0,15.0,6.0
7791,3508.569533,20978,98,19.0,96,1.0,1,1,1666,20978.0,19.0,96.0
7792,6568.75877,25876,83,29.0,46,0.0,3,1,4430,25876.0,29.0,46.0
7793,4314.065657,0,64,16.0,42,1.0,5,2,2240,37657.38000875848,16.0,42.0
7794,2619.337376,78618,66,7.0,56,0.0,1,2,706,78618.0,7.0,56.0
7795,3652.666261,0,95,22.0,80,0.0,1,1,1761,37657.38000875848,22.0,80.0
7796,17732.46488,42191,74,2.0,43,1.0,2,2,7410,42191.0,2.0,43.0
7797,9657.579498,0,131,34.0,61,0.0,9,1,6326,37657.38000875848,34.0,61.0
7798,2308.472055,0,68,9.0,34,0.0,1,2,132,37657.38000875848,9.0,34.0
7799,2776.748342,30893,70,25.0,13,0.0,1,1,998,30893.0,25.0,13.0
7800,20090.43865,0,66,16.0,19,1.0,2,1,7539,37657.38000875848,16.0,19.0
7801,2829.863912,25317,71,15.0,97,0.0,1,2,1084,25317.0,15.0,97.0
7802,2359.423599,19864,63,22.0,96,0.0,1,1,184,19864.0,22.0,96.0
7803,36860.90798,22854,122,28.0,53,0.0,2,2,7966,22854.0,28.0,53.0
7804,3644.833554,82477,90,1.0,69,0.0,1,1,1752,82477.0,1.0,69.0
7805,2775.080095,29051,73,31.0,79,0.0,1,1,993,29051.0,31.0,79.0
7806,22093.61618,24193,185,26.0,79,0.0,2,1,7645,24193.0,26.0,79.0
7807,8646.504109,64125,108,3.0,44,0.0,3,1,5867,64125.0,3.0,44.0
7808,7708.883885,71134,98,21.0,95,3.0,8,1,5186,71134.0,21.0,95.0
7809,2702.380487,46370,68,28.0,86,1.0,1,2,857,46370.0,28.0,86.0
7810,40224.01359,48587,111,7.0,14,0.0,2,2,7987,48587.0,7.0,14.0
7811,2833.797966,45360,73,16.0,71,0.0,1,2,1088,45360.0,16.0,71.0
7812,4726.869327,13037,124,28.0,49,0.0,1,1,2638,13037.0,28.0,49.0
7813,6102.307214,42800,153,4.0,11,1.0,1,2,4201,42800.0,4.0,11.0
7814,5395.434909,44047,137,12.0,38,0.0,1,2,3572,44047.0,12.0,38.0
7815,8177.048957,54695,103,6.0,94,0.0,5,2,5529,54695.0,6.0,94.0
7816,2749.407985,71445,70,6.0,95,2.0,1,1,947,71445.0,6.0,95.0
7817,8042.803784,55411,100,24.0,53,0.0,4,1,5426,55411.0,24.0,53.0
7818,5785.223477,31320,72,30.0,95,0.0,5,1,3993,31320.0,30.0,95.0
7819,4531.675269,0,126,19.0,39,0.0,1,2,2446,37657.38000875848,19.0,39.0
7820,5062.37379,0,72,22.0,58,0.0,5,1,3112,37657.38000875848,22.0,58.0
7821,8845.185533,45600,113,6.0,96,0.0,3,2,5994,45600.0,6.0,96.0
7822,15182.27975,53863,63,12.0,30,0.0,2,2,7199,53863.0,12.0,30.0
7823,7851.349465,32225,66,23.0,90,0.0,2,2,5284,32225.0,23.0,90.0
7824,5408.911507,80192,67,22.0,24,0.0,7,1,3585,80192.0,22.0,24.0
7825,21240.94357,0,190,7.0,45,0.0,2,1,7602,37657.38000875848,7.0,45.0
7826,2499.036551,28264,63,22.0,9,0.0,1,1,448,28264.0,22.0,9.0
7827,8485.330004,32607,111,27.0,79,1.0,8,2,5750,32607.0,27.0,79.0
7828,2292.791874,0,64,18.0,30,0.0,1,2,122,37657.38000875848,18.0,30.0
7829,6843.848971,0,66,18.0,21,0.0,2,1,4575,37657.38000875848,18.0,21.0
7830,2630.009217,0,78,14.0,23,1.0,1,2,727,37657.38000875848,14.0,23.0
7831,7928.829252,0,72,7.0,75,0.0,2,1,5341,37657.38000875848,7.0,75.0
7832,3982.266087,0,113,14.0,77,0.0,1,1,1990,37657.38000875848,14.0,77.0
7833,5551.398167,36918,76,28.0,77,3.0,3,2,3742,36918.0,28.0,77.0
7834,15512.56424,39794,133,0.0,7,0.0,2,2,7240,39794.0,15.097000218962119,7.0
7835,2472.253893,62006,61,31.0,96,0.0,1,1,392,62006.0,31.0,96.0
7836,5797.604861,69276,74,14.0,22,2.0,8,2,4007,69276.0,14.0,22.0
7837,10934.73726,47170,139,4.0,57,0.0,3,2,6620,47170.0,4.0,57.0
7838,8084.846371,60662,68,10.0,38,0.0,2,1,5456,60662.0,10.0,38.0
7839,2993.117683,23277,77,14.0,68,2.0,1,2,1324,23277.0,14.0,68.0
7840,5701.277221,41154,72,6.0,7,1.0,8,1,3916,41154.0,6.0,7.0
7841,2409.760898,59665,62,33.0,3,1.0,1,2,251,59665.0,33.0,3.0
7842,8072.746442,30584,68,10.0,37,0.0,2,1,5448,30584.0,10.0,37.0
7843,2899.317224,33738,74,6.0,50,1.0,1,1,1210,33738.0,6.0,50.0
7844,8010.968982,52009,68,20.0,29,0.0,2,1,5395,52009.0,20.0,29.0
7845,2678.058299,72450,66,21.0,58,0.0,1,1,809,72450.0,21.0,58.0
7846,3329.887725,75556,84,24.0,78,0.0,1,2,1540,75556.0,24.0,78.0
7847,6782.556454,26116,85,6.0,58,0.0,3,2,4547,26116.0,6.0,58.0
7848,5175.28934,0,71,0.0,26,0.0,9,1,3265,37657.38000875848,15.097000218962119,26.0
7849,7690.159642,55843,64,3.0,80,0.0,2,1,5171,55843.0,3.0,80.0
7850,5113.874718,94415,127,6.0,53,1.0,1,1,3183,94415.0,6.0,53.0
7851,2570.761765,0,72,0.0,93,3.0,1,1,603,37657.38000875848,15.097000218962119,93.0
7852,4692.098956,0,69,31.0,89,0.0,5,1,2599,37657.38000875848,31.0,89.0
7853,5595.389905,74454,71,25.0,29,0.0,3,2,3800,74454.0,25.0,29.0
7854,3703.930261,21975,95,28.0,63,0.0,1,2,1800,21975.0,28.0,63.0
7855,5639.941974,73168,70,21.0,50,0.0,3,1,3861,73168.0,21.0,50.0
7856,5363.405969,64324,67,7.0,67,0.0,3,2,3520,64324.0,7.0,67.0
7857,7704.248723,49088,97,4.0,46,0.0,3,2,5179,49088.0,4.0,46.0
7858,6375.079233,98118,83,28.0,68,3.0,3,2,4344,98118.0,28.0,68.0
7859,4254.620669,11904,61,34.0,11,2.0,3,2,2197,11904.0,34.0,11.0
7860,10010.14003,66371,125,2.0,75,0.0,5,1,6413,66371.0,2.0,75.0
7861,3837.451863,21880,97,29.0,37,0.0,1,1,1888,21880.0,29.0,37.0
7862,7705.283329,25290,66,0.0,4,0.0,2,2,5181,25290.0,15.097000218962119,4.0
7863,3768.086327,43412,94,33.0,38,0.0,1,1,1845,43412.0,33.0,38.0
7864,5457.342569,94731,67,23.0,65,0.0,4,2,3645,94731.0,23.0,65.0
7865,10391.78109,81439,90,25.0,40,1.0,2,2,6500,81439.0,25.0,40.0
7866,11315.20373,11885,101,18.0,39,0.0,2,2,6687,11885.0,18.0,39.0
7867,7344.836277,64371,181,4.0,50,0.0,1,2,4896,64371.0,4.0,50.0
7868,4023.814439,41833,103,28.0,43,0.0,1,1,2020,41833.0,28.0,43.0
7869,13197.92893,0,68,19.0,2,3.0,2,1,6953,37657.38000875848,19.0,2.0
7870,6238.054416,0,90,25.0,63,2.0,7,1,4267,37657.38000875848,25.0,63.0
7871,27666.30052,61886,87,3.0,49,0.0,2,2,7827,61886.0,3.0,49.0
7872,2707.429536,51455,67,16.0,85,0.0,1,1,865,51455.0,16.0,85.0
7873,4650.063763,28215,65,15.0,26,0.0,3,1,2557,28215.0,15.0,26.0
7874,5447.835272,55483,70,26.0,46,0.0,3,2,3632,55483.0,26.0,46.0
7875,2848.564466,0,81,26.0,58,0.0,1,2,1117,37657.38000875848,26.0,58.0
7876,8986.610653,66267,111,23.0,95,0.0,3,1,6055,66267.0,23.0,95.0
7877,18690.34066,0,68,6.0,94,0.0,2,2,7465,37657.38000875848,6.0,94.0
7878,4428.625763,18263,117,1.0,18,0.0,1,2,2336,18263.0,1.0,18.0
7879,2594.591182,0,70,17.0,47,1.0,1,1,651,37657.38000875848,17.0,47.0
7880,7824.492263,64543,65,1.0,84,0.0,2,2,5270,64543.0,1.0,84.0
7881,7668.809595,92456,95,8.0,3,0.0,4,1,5156,92456.0,8.0,3.0
7882,5325.724541,0,73,17.0,44,0.0,7,2,3470,37657.38000875848,17.0,44.0
7883,3596.83011,30694,91,22.0,23,1.0,1,2,1732,30694.0,22.0,23.0
7884,2480.529264,29444,63,5.0,84,0.0,1,1,407,29444.0,5.0,84.0
7885,2248.449633,24910,63,7.0,63,1.0,1,1,93,24910.0,7.0,63.0
7886,9638.066778,35230,61,27.0,2,1.0,2,1,6319,35230.0,27.0,2.0
7887,5375.657146,0,80,13.0,57,1.0,4,2,3533,37657.38000875848,13.0,57.0
7888,7542.713967,0,111,7.0,25,0.0,3,1,5056,37657.38000875848,7.0,25.0
7889,30313.30977,67117,85,10.0,38,0.0,2,1,7875,67117.0,10.0,38.0
7890,9472.956706,0,131,4.0,49,0.0,9,1,6271,37657.38000875848,4.0,49.0
7891,16301.9676,19614,85,21.0,32,0.0,2,2,7308,19614.0,21.0,32.0
7892,30647.63125,0,105,8.0,29,0.0,2,2,7879,37657.38000875848,8.0,29.0
7893,5510.107444,61401,69,8.0,77,0.0,3,1,3699,61401.0,8.0,77.0
7894,4865.848218,21498,63,23.0,72,0.0,9,2,2827,21498.0,23.0,72.0
7895,12765.77704,0,117,13.0,47,0.0,2,1,6878,37657.38000875848,13.0,47.0
7896,8657.968597,68727,72,15.0,49,0.0,2,1,5877,68727.0,15.0,49.0
7897,9079.823377,20290,113,6.0,75,0.0,3,2,6103,20290.0,6.0,75.0
7898,8396.605358,47593,72,33.0,52,0.0,2,2,5682,47593.0,33.0,52.0
7899,2776.629135,0,77,6.0,36,0.0,1,1,997,37657.38000875848,6.0,36.0
7900,5657.031588,0,152,12.0,89,0.0,1,2,3877,37657.38000875848,12.0,89.0
7901,6503.397049,22081,84,1.0,9,0.0,6,2,4399,22081.0,1.0,9.0
7902,4103.849192,82427,102,24.0,5,0.0,1,2,2081,82427.0,24.0,5.0
7903,2759.978287,92296,69,4.0,65,0.0,1,1,970,92296.0,4.0,65.0
7904,5645.513529,44162,71,27.0,16,0.0,7,1,3870,44162.0,27.0,16.0
7905,4629.970602,0,70,23.0,32,0.0,7,1,2533,37657.38000875848,23.0,32.0
7906,5350.214918,41336,68,33.0,25,0.0,5,2,3504,41336.0,33.0,25.0
7907,4802.477033,29809,61,13.0,17,0.0,9,1,2746,29809.0,13.0,17.0
7908,20215.3918,77058,63,16.0,42,0.0,2,2,7546,77058.0,16.0,42.0
7909,5879.176092,85857,73,3.0,19,0.0,6,2,4072,85857.0,3.0,19.0
7910,8092.87696,50825,102,3.0,46,0.0,3,2,5461,50825.0,3.0,46.0
7911,13111.11319,67197,111,2.0,9,0.0,2,1,6940,67197.0,2.0,9.0
7912,6516.214888,0,175,12.0,60,0.0,1,2,4409,37657.38000875848,12.0,60.0
7913,5737.499595,68946,71,15.0,31,0.0,8,1,3950,68946.0,15.0,31.0
7914,2331.325089,27398,68,4.0,39,1.0,1,2,155,27398.0,4.0,39.0
7915,11030.66148,35773,93,25.0,89,0.0,2,1,6640,35773.0,25.0,89.0
7916,6552.399896,56188,86,20.0,52,3.0,3,1,4420,56188.0,20.0,52.0
7917,8679.79601,55842,109,4.0,26,0.0,3,2,5896,55842.0,4.0,26.0
7918,2510.593651,0,70,25.0,30,0.0,1,1,473,37657.38000875848,25.0,30.0
7919,5314.958536,66467,66,17.0,65,0.0,3,1,3453,66467.0,17.0,65.0
7920,50568.25912,82081,249,1.0,62,0.0,2,2,8021,82081.0,1.0,62.0
7921,14708.99565,36670,189,30.0,44,0.0,3,2,7146,36670.0,30.0,44.0
7922,7434.247572,51408,62,11.0,92,0.0,2,2,4968,51408.0,11.0,92.0
7923,4582.685265,19065,61,28.0,29,0.0,7,2,2495,19065.0,28.0,29.0
7924,4661.984144,0,68,0.0,48,1.0,5,2,2575,37657.38000875848,15.097000218962119,48.0
7925,10461.58298,0,155,23.0,62,0.0,5,1,6517,37657.38000875848,23.0,62.0
7926,2722.210707,17576,71,29.0,70,0.0,1,2,889,17576.0,29.0,70.0
7927,7857.303868,0,104,12.0,7,0.0,3,1,5291,37657.38000875848,12.0,7.0
7928,4598.235733,51523,116,11.0,20,0.0,1,1,2509,51523.0,11.0,20.0
7929,2981.549197,80590,74,26.0,3,0.0,1,1,1313,80590.0,26.0,3.0
7930,3049.837544,0,90,14.0,36,0.0,1,1,1358,37657.38000875848,14.0,36.0
7931,4506.660224,0,66,0.0,10,0.0,9,1,2411,37657.38000875848,15.097000218962119,10.0
7932,2722.210707,17576,71,29.0,70,0.0,1,2,889,17576.0,29.0,70.0
7933,3819.619502,0,111,29.0,76,0.0,1,1,1876,37657.38000875848,29.0,76.0
7934,2530.810167,37811,63,25.0,14,0.0,1,2,513,37811.0,25.0,14.0
7935,5147.11023,33171,65,27.0,17,0.0,3,2,3227,33171.0,27.0,17.0
7936,4512.204391,0,125,6.0,44,0.0,1,2,2415,37657.38000875848,6.0,44.0
7937,27420.81318,0,112,23.0,20,0.0,2,2,7817,37657.38000875848,23.0,20.0
7938,6198.793072,24053,87,33.0,53,1.0,7,2,4254,24053.0,33.0,53.0
7939,19160.98994,22705,239,19.0,59,0.0,7,2,7488,22705.0,19.0,59.0
7940,5012.083744,48328,63,22.0,12,0.0,7,1,3049,48328.0,22.0,12.0
7941,4652.91278,0,63,21.0,23,0.0,7,1,2562,37657.38000875848,21.0,23.0
7942,5292.202092,67899,66,5.0,31,1.0,6,1,3424,67899.0,5.0,31.0
7943,4674.705262,35830,118,4.0,50,1.0,1,2,2586,35830.0,4.0,50.0
7944,7582.113842,64801,64,23.0,19,0.0,2,2,5077,64801.0,23.0,19.0
7945,2759.978287,92296,69,4.0,65,0.0,1,1,970,92296.0,4.0,65.0
7946,1904.000852,0,63,22.0,7,3.0,1,1,2,37657.38000875848,22.0,7.0
7947,4428.031583,58577,110,6.0,62,0.0,1,1,2334,58577.0,6.0,62.0
7948,9036.657561,89382,112,2.0,61,0.0,3,1,6085,89382.0,2.0,61.0
7949,38320.82017,45277,191,19.0,0,0.0,2,1,7975,45277.0,19.0,48.064593825268226
7950,5122.718927,58206,64,2.0,56,0.0,3,1,3193,58206.0,2.0,56.0
7951,6907.554242,42790,87,10.0,74,0.0,3,1,4620,42790.0,10.0,74.0
7952,6089.517361,21832,84,29.0,39,0.0,3,1,4197,21832.0,29.0,39.0
7953,8193.091589,54840,72,18.0,59,3.0,2,1,5541,54840.0,18.0,59.0
7954,5228.92013,92472,65,0.0,3,0.0,3,1,3334,92472.0,15.097000218962119,3.0
7955,8927.134298,96768,111,6.0,65,2.0,3,2,6033,96768.0,6.0,65.0
7956,3746.03079,70342,96,3.0,99,1.0,1,1,1831,70342.0,3.0,99.0
7957,5494.87251,89205,68,28.0,86,0.0,6,2,3676,89205.0,28.0,86.0
7958,25253.10198,44096,72,28.0,65,1.0,2,2,7762,44096.0,28.0,65.0
7959,5639.941974,73168,70,21.0,50,0.0,3,1,3861,73168.0,21.0,50.0
7960,8083.541953,0,116,7.0,23,0.0,8,1,5453,37657.38000875848,7.0,23.0
7961,5398.098108,73775,67,14.0,51,0.0,3,1,3576,73775.0,14.0,51.0
7962,5165.571852,0,72,6.0,66,0.0,5,2,3249,37657.38000875848,6.0,66.0
7963,28328.46548,20799,111,20.0,28,0.0,2,1,7838,20799.0,20.0,28.0
7964,2573.716859,29500,67,14.0,72,0.0,1,1,607,29500.0,14.0,72.0
7965,24186.88247,32989,102,25.0,12,0.0,2,2,7732,32989.0,25.0,12.0
7966,4864.527356,37406,122,23.0,38,1.0,1,1,2825,37406.0,23.0,38.0
7967,4228.248035,77853,106,12.0,76,0.0,1,2,2179,77853.0,12.0,76.0
7968,5811.918112,83318,72,21.0,58,0.0,3,1,4023,83318.0,21.0,58.0
7969,7231.000788,67276,61,7.0,74,0.0,2,1,4798,67276.0,7.0,74.0
7970,5126.836814,85522,64,1.0,56,0.0,3,1,3203,85522.0,1.0,56.0
7971,8802.188243,96390,73,17.0,47,0.0,2,1,5970,96390.0,17.0,47.0
7972,3580.261881,75333,90,15.0,44,1.0,1,1,1719,75333.0,15.0,44.0
7973,2724.262292,0,70,21.0,70,0.0,1,2,892,37657.38000875848,21.0,70.0
7974,7258.992716,60969,61,9.0,5,0.0,2,1,4821,60969.0,9.0,5.0
7975,3218.608644,68776,80,28.0,78,0.0,1,1,1467,68776.0,28.0,78.0
7976,3398.052277,0,101,4.0,60,0.0,1,2,1590,37657.38000875848,4.0,60.0
7977,9700.35416,0,138,23.0,54,0.0,3,1,6337,37657.38000875848,23.0,54.0
7978,2598.061204,62566,65,4.0,3,1.0,1,2,660,62566.0,4.0,3.0
7979,8714.922135,0,118,14.0,64,0.0,4,2,5923,37657.38000875848,14.0,64.0
7980,2496.167004,49136,64,7.0,95,0.0,1,2,438,49136.0,7.0,95.0
7981,8737.837514,61281,110,7.0,16,0.0,7,2,5942,61281.0,7.0,16.0
7982,3567.503755,0,102,28.0,11,0.0,1,1,1705,37657.38000875848,28.0,11.0
7983,3256.766388,0,89,17.0,56,0.0,1,1,1495,37657.38000875848,17.0,56.0
7984,2471.441785,0,70,32.0,14,0.0,1,1,389,37657.38000875848,32.0,14.0
7985,5469.542959,67099,69,11.0,24,0.0,6,1,3653,67099.0,11.0,24.0
7986,8382.478392,25998,71,16.0,38,0.0,2,1,5671,25998.0,16.0,38.0
7987,8209.924674,66037,69,2.0,83,0.0,2,1,5560,66037.0,2.0,83.0
7988,5686.743252,26409,71,30.0,70,0.0,5,1,3907,26409.0,30.0,70.0
7989,10552.87837,77627,88,14.0,38,0.0,2,1,6544,77627.0,14.0,38.0
7990,5905.971667,59848,73,5.0,98,1.0,3,2,4093,59848.0,5.0,98.0
7991,4144.868939,64478,103,30.0,92,0.0,1,1,2111,64478.0,30.0,92.0
7992,4219.02412,62396,107,24.0,52,0.0,1,2,2172,62396.0,24.0,52.0
7993,22103.5072,0,102,35.0,48,0.0,2,1,7646,37657.38000875848,35.0,48.0
7994,4386.277558,10621,67,28.0,22,0.0,5,2,2306,10621.0,28.0,22.0
7995,9419.883665,87840,118,22.0,42,1.0,3,2,6246,87840.0,22.0,42.0
7996,12913.49818,62448,107,0.0,11,0.0,2,1,6905,62448.0,15.097000218962119,11.0
7997,10209.02324,36568,128,28.0,34,0.0,6,1,6459,36568.0,28.0,34.0
7998,2818.31302,88816,70,33.0,9,0.0,1,1,1064,88816.0,33.0,9.0
7999,2595.558788,27734,65,12.0,86,0.0,1,1,655,27734.0,12.0,86.0
8000,9718.463569,0,65,12.0,46,0.0,2,1,6346,37657.38000875848,12.0,46.0
8001,10759.40004,0,97,12.0,24,0.0,2,2,6585,37657.38000875848,12.0,24.0
8002,21768.69952,35124,137,18.0,46,0.0,2,1,7627,35124.0,18.0,46.0
8003,2661.033435,35503,67,14.0,95,0.0,1,1,780,35503.0,14.0,95.0
8004,5227.766419,0,72,20.0,12,0.0,6,1,3333,37657.38000875848,20.0,12.0
8005,5811.61185,0,79,10.0,22,0.0,8,1,4022,37657.38000875848,10.0,22.0
8006,7948.544751,23916,68,33.0,86,0.0,2,2,5350,23916.0,33.0,86.0
8007,5479.854218,38210,69,25.0,41,0.0,3,1,3662,38210.0,25.0,41.0
8008,16710.83929,73049,139,3.0,42,0.0,2,2,7344,73049.0,3.0,42.0
8009,19160.98994,22705,239,19.0,59,0.0,7,2,7488,22705.0,19.0,59.0
8010,2757.383982,50414,69,25.0,34,0.0,1,1,965,50414.0,25.0,34.0
8011,3044.78946,17489,85,31.0,28,0.0,1,1,1355,17489.0,31.0,28.0
8012,6913.566525,26714,64,17.0,7,1.0,2,2,4622,26714.0,17.0,7.0
8013,6656.15047,26628,85,15.0,28,0.0,6,1,4470,26628.0,15.0,28.0
8014,10090.40808,97238,126,6.0,91,0.0,3,1,6430,97238.0,6.0,91.0
8015,5009.808888,0,68,21.0,69,0.0,7,2,3043,37657.38000875848,21.0,69.0
8016,5018.894421,74423,62,31.0,10,0.0,5,2,3062,74423.0,31.0,10.0
8017,7993.003997,39448,103,10.0,14,3.0,5,1,5376,39448.0,10.0,14.0
8018,14635.45158,0,139,5.0,56,0.0,2,2,7136,37657.38000875848,5.0,56.0
8019,13623.62257,67060,126,1.0,85,4.0,2,1,7019,67060.0,1.0,85.0
8020,4362.931238,58842,110,6.0,74,0.0,1,1,2279,58842.0,6.0,74.0
8021,4876.315707,22236,62,3.0,45,0.0,4,1,2845,22236.0,3.0,45.0
8022,9546.81655,15406,124,7.0,40,0.0,3,2,6288,15406.0,7.0,40.0
8023,4270.034394,0,122,27.0,2,0.0,1,1,2204,37657.38000875848,27.0,2.0
8024,2659.337982,24495,70,29.0,65,0.0,1,1,774,24495.0,29.0,65.0
8025,5548.031892,67798,69,1.0,78,0.0,9,1,3739,67798.0,1.0,78.0
