,CUSTOMER LIFETIME VALUE,INCOME,MONTHLY PREMIUM AUTO,MONTHS SINCE LAST CLAIM,MONTHS SINCE POLICY INCEPTION,NUMBER OF OPEN COMPLAINTS,NUMBER OF POLICIES,MONTH,CUSTOMER LIFETIME VALUE_TEMP
7605,6819.23119,22492,85,34.0,88,0.0,7,1,4563
7606,3791.549972,41212,95,13.0,27,0.0,1,1,1857
7607,5065.935608,43460,63,4.0,18,0.0,3,2,3115
7608,7019.177186,26806,63,32.0,19,0.0,2,1,4676
7609,4882.286714,21236,123,3.0,12,0.0,1,2,2861
7610,4079.132667,0,114,12.0,43,0.0,1,2,2063
7611,5246.278375,28909,66,15.0,66,0.0,8,1,3358
7612,8583.854913,53944,71,13.0,20,0.0,2,1,5824
7613,8161.944953,32967,105,16.0,70,1.0,4,2,5514
7614,9800.33636,32245,124,4.0,58,0.0,8,1,6367
7615,24826.89127,67572,102,7.0,55,0.0,2,2,7751
7616,8646.547993,25964,76,21.0,87,2.0,2,2,5868
7617,8973.110905,69736,111,11.0,7,0.0,3,2,6052
7618,7462.926263,70263,93,30.0,66,0.0,5,1,4992
7619,6600.477951,0,110,18.0,95,3.0,7,2,4439
7620,2004.350666,0,66,16.0,35,4.0,1,2,6
7621,3939.00637,60021,99,12.0,28,0.0,1,1,1955
7622,3380.712383,58109,86,9.0,6,0.0,1,2,1580
7623,4653.094259,0,70,1.0,4,1.0,4,2,2563
7624,22855.61209,20832,65,8.0,32,0.0,2,1,7683
7625,5092.793862,46922,64,34.0,12,0.0,3,1,3150
7626,2592.437797,72421,65,8.0,23,0.0,1,1,645
7627,14435.67365,60880,119,25.0,89,0.0,2,1,7116
7628,13297.71225,50631,112,19.0,12,4.0,2,2,6972
7629,2424.224662,22590,67,7.0,61,0.0,1,1,275
7630,38445.85587,27398,125,4.0,71,1.0,2,1,7977
7631,5272.932008,24423,67,5.0,62,0.0,6,2,3395
7632,4155.946211,0,62,8.0,20,0.0,7,1,2120
7633,4669.22664,76157,116,15.0,80,0.0,1,2,2580
7634,7017.145586,0,103,29.0,91,0.0,6,2,4675
7635,5680.467468,90353,70,3.0,64,0.0,7,1,3904
7636,5033.693296,77031,125,17.0,17,0.0,1,2,3077
7637,6846.150323,0,95,13.0,20,0.0,5,1,4576
7638,22712.02364,14119,67,4.0,53,0.0,2,1,7674
7639,7488.785177,39602,64,15.0,59,0.0,2,2,5015
7640,8733.527338,83210,110,0.0,25,0.0,3,2,5940
7641,20314.9976,63209,102,20.0,28,2.0,2,1,7554
7642,17223.89108,85378,107,7.0,4,0.0,2,2,7378
7643,6134.38779,43875,78,18.0,33,0.0,5,1,4218
7644,3142.739611,43285,83,35.0,77,0.0,1,1,1422
7645,7019.177186,26806,63,32.0,19,0.0,2,1,4676
7646,2656.713092,62777,67,34.0,32,0.0,1,2,769
7647,4358.762008,86001,109,4.0,27,1.0,1,1,2275
7648,15119.55539,47725,63,10.0,66,0.0,2,2,7191
7649,2719.431536,37703,70,11.0,51,0.0,1,2,883
7650,7607.001877,0,104,3.0,62,0.0,3,1,5102
7651,8717.049833,83846,74,22.0,94,3.0,2,2,5926
7652,6739.664992,0,93,34.0,32,0.0,9,1,4517
7653,7405.420506,22044,65,35.0,70,0.0,2,1,4935
7654,4170.687348,29462,107,28.0,23,1.0,1,1,2139
7655,8507.832473,56704,71,33.0,50,0.0,2,2,5771
7656,2627.610202,94962,67,10.0,48,4.0,1,1,719
7657,18060.47947,57882,115,1.0,61,0.0,2,1,7429
7658,4569.8758,0,124,32.0,75,0.0,1,1,2481
7659,2199.516645,0,62,29.0,72,0.0,1,1,60
7660,7406.882612,38169,62,18.0,82,0.0,2,2,4936
7661,8163.890428,0,85,9.0,37,3.0,2,2,5516
7662,5204.64616,29406,68,33.0,79,0.0,6,2,3294
7663,5261.117506,90217,66,14.0,88,1.0,5,1,3378
7664,22643.83478,93011,113,17.0,12,0.0,2,2,7670
7665,8200.269735,24814,69,31.0,48,0.0,2,1,5548
7666,5483.89085,87777,68,16.0,1,0.0,7,1,3668
7667,4515.184003,87517,112,1.0,28,1.0,1,2,2418
7668,4015.400868,28088,102,8.0,61,0.0,1,2,2013
7669,4330.38602,60475,107,9.0,18,0.0,1,2,2252
7670,3824.431298,62530,95,35.0,28,0.0,1,2,1879
7671,8870.673845,91580,73,14.0,52,0.0,2,1,6007
7672,8534.792754,47325,107,0.0,92,0.0,6,2,5791
7673,7720.155885,67332,192,3.0,10,0.0,1,2,5198
7674,13466.92071,11432,119,11.0,9,0.0,2,2,7000
7675,28486.0728,91871,102,5.0,3,0.0,2,1,7843
7676,4993.025273,75090,63,10.0,67,1.0,7,2,3021
7677,6104.501453,18690,80,10.0,63,0.0,5,2,4203
7678,5068.426258,80846,65,9.0,32,0.0,9,1,3123
7679,2784.969185,61807,70,0.0,96,0.0,1,2,1013
7680,15394.8718,35822,197,25.0,79,0.0,7,1,7222
7681,5218.97082,21371,66,13.0,48,0.0,8,2,3318
7682,15083.78498,26021,126,6.0,32,0.0,2,1,7186
7683,7814.604545,51972,66,19.0,22,0.0,2,2,5264
7684,20096.89337,92766,71,17.0,15,0.0,2,1,7540
7685,5439.342442,0,82,12.0,40,0.0,6,1,3621
7686,4529.965388,64270,117,12.0,58,0.0,1,2,2440
7687,3891.537785,31409,100,14.0,39,0.0,1,1,1928
7688,5297.151805,23908,70,18.0,57,0.0,4,2,3433
7689,6768.997027,77001,85,4.0,58,0.0,3,1,4539
7690,9386.753031,42090,119,0.0,61,0.0,3,2,6225
7691,13864.38495,0,74,4.0,12,4.0,2,2,7040
7692,9640.532979,30431,122,6.0,16,0.0,3,1,6320
7693,2463.236825,99144,61,29.0,51,0.0,1,1,368
7694,19237.77089,35624,66,6.0,55,2.0,2,1,7495
7695,12880.74907,24571,109,21.0,22,0.0,2,2,6896
7696,4594.292826,39053,114,5.0,66,0.0,1,2,2505
7697,7492.055949,39815,64,17.0,68,0.0,2,1,5016
7698,4776.186527,0,67,10.0,38,0.0,9,2,2716
7699,2545.056879,0,71,6.0,65,0.0,1,1,545
7700,14435.66453,70600,122,26.0,5,1.0,2,2,7115
7701,5332.462694,68931,66,32.0,30,0.0,7,2,3481
7702,3861.486269,93272,95,3.0,54,0.0,1,1,1907
7703,9048.983447,0,119,9.0,8,0.0,3,1,6089
7704,2520.12318,0,70,18.0,47,0.0,1,1,492
7705,16548.85665,81639,82,33.0,26,0.0,2,1,7334
7706,5137.349322,93872,64,23.0,6,0.0,6,2,3212
7707,16547.63728,46593,70,3.0,81,0.0,2,1,7333
7708,3211.070017,16269,86,6.0,84,0.0,1,2,1464
7709,4351.550504,74163,108,14.0,63,0.0,1,2,2271
7710,8105.910755,38893,103,19.0,40,0.0,9,2,5476
7711,5007.672425,51523,62,31.0,0,0.0,3,1,3039
7712,7765.228166,56337,97,26.0,25,0.0,3,1,5229
7713,4679.977728,21720,128,5.0,7,0.0,1,2,2588
7714,2397.036098,22283,65,16.0,93,0.0,1,1,232
7715,2692.057629,92593,68,4.0,53,0.0,1,1,838
7716,3097.915845,0,89,16.0,59,0.0,1,2,1391
7717,4556.592993,0,73,24.0,40,2.0,9,2,2467
7718,21639.83862,64455,108,5.0,43,0.0,2,2,7623
7719,15120.21281,20656,130,15.0,5,0.0,2,2,7192
7720,8512.13221,61725,106,7.0,70,0.0,6,2,5777
7721,3940.123576,92539,100,1.0,55,0.0,1,2,1956
7722,8652.652451,65605,111,2.0,72,2.0,7,2,5873
7723,8608.157233,21450,110,8.0,80,2.0,3,2,5841
7724,5074.246068,66933,63,8.0,0,0.0,6,2,3129
7725,11537.50507,0,86,12.0,89,1.0,2,1,6714
7726,3705.291862,84493,92,29.0,19,0.0,1,2,1801
7727,7956.152761,22699,74,11.0,76,4.0,2,1,5360
7728,6451.263836,30857,81,17.0,14,0.0,7,1,4376
7729,6715.59268,21835,90,6.0,78,0.0,7,2,4507
7730,3071.784639,47528,77,10.0,73,1.0,1,2,1373
7731,6753.428413,44213,85,15.0,58,0.0,3,2,4528
7732,3871.073807,0,110,8.0,76,0.0,1,2,1912
7733,3707.282365,16476,101,29.0,25,0.0,1,2,1802
7734,5181.620895,97131,64,5.0,80,0.0,6,2,3273
7735,10623.40552,0,96,11.0,16,0.0,2,1,6559
7736,16973.74021,69497,142,30.0,31,0.0,2,2,7362
7737,4458.113369,17622,65,1.0,36,1.0,3,1,2360
7738,8036.45034,0,112,7.0,42,0.0,9,2,5423
7739,5365.93282,62808,66,33.0,37,0.0,4,2,3525
7740,4347.159852,38223,112,27.0,18,2.0,1,1,2266
7741,29706.78459,0,128,15.0,37,0.0,2,1,7863
7742,5608.155723,81914,70,6.0,33,0.0,6,2,3817
7743,5008.789971,0,73,4.0,0,0.0,8,1,3041
7744,8196.077584,21706,108,19.0,28,0.0,3,2,5545
7745,28393.32994,38772,90,8.0,87,0.0,2,2,7839
7746,7188.607263,0,66,15.0,24,0.0,2,1,4769
7747,8609.158215,79090,107,2.0,74,0.0,3,1,5842
7748,3545.413177,0,116,23.0,14,3.0,1,2,1691
7749,6314.492009,66947,78,13.0,12,0.0,6,2,4320
7750,8875.965501,69205,110,20.0,56,0.0,6,2,6011
7751,3054.541283,0,88,29.0,19,0.0,1,2,1360
7752,3744.577726,0,101,3.0,32,0.0,1,1,1829
7753,3013.439451,21353,80,28.0,21,0.0,1,2,1337
7754,11631.87866,0,152,8.0,94,0.0,7,1,6727
7755,9618.310865,80536,119,5.0,83,0.0,3,1,6313
7756,11814.53241,41004,102,15.0,26,3.0,2,2,6755
7757,2966.944264,0,81,14.0,75,0.0,1,2,1302
7758,12101.20884,0,112,28.0,30,0.0,2,2,6790
7759,3289.132998,21947,83,17.0,66,0.0,1,2,1515
7760,13869.92705,28432,118,1.0,59,0.0,2,1,7042
7761,6743.126791,0,61,2.0,76,0.0,2,1,4519
7762,7679.677721,12677,101,21.0,18,0.0,9,2,5160
7763,8444.840217,76352,109,17.0,9,2.0,4,2,5720
7764,8432.815731,21052,111,12.0,55,0.0,5,2,5711
7765,3409.677392,85023,85,4.0,69,0.0,1,1,1596
7766,6186.265217,37138,83,12.0,1,2.0,9,2,4245
7767,7218.015592,32312,61,29.0,31,3.0,2,1,4786
7768,3021.938522,0,84,26.0,37,0.0,1,2,1340
7769,20534.39224,0,93,24.0,25,0.0,2,1,7568
7770,9628.702696,71269,80,28.0,85,0.0,2,1,6317
7771,6273.911874,18577,86,21.0,76,0.0,6,2,4287
7772,3339.764873,0,94,20.0,53,0.0,1,1,1547
7773,14567.26841,0,148,8.0,18,0.0,2,1,7129
7774,9429.080755,75638,83,6.0,52,4.0,2,2,6255
7775,8237.251407,48866,103,5.0,76,0.0,3,2,5574
7776,2867.312197,23376,78,19.0,18,0.0,1,1,1157
7777,6446.918637,43478,80,27.0,79,0.0,9,1,4375
7778,31920.76916,58542,114,29.0,82,0.0,2,1,7901
7779,5032.386371,30735,63,4.0,43,0.0,7,1,3075
7780,7263.599744,86732,180,0.0,95,0.0,1,2,4825
7781,7035.763363,77235,87,2.0,68,0.0,5,1,4685
7782,5893.368906,86498,74,13.0,13,1.0,5,1,4082
7783,2480.392738,0,65,1.0,60,0.0,1,1,405
7784,10213.56338,39719,131,1.0,57,0.0,3,1,6462
7785,4763.327142,14957,66,24.0,68,0.0,8,2,2696
7786,8099.466122,0,112,19.0,42,0.0,6,2,5468
7787,7996.597066,70061,99,2.0,57,0.0,3,2,5380
7788,21850.84002,51056,78,27.0,86,0.0,2,2,7630
7789,2875.43239,84768,72,6.0,31,0.0,1,2,1169
7790,2374.147419,48911,61,15.0,6,0.0,1,2,198
7791,3508.569533,20978,98,19.0,96,1.0,1,1,1666
7792,6568.75877,25876,83,29.0,46,0.0,3,1,4430
7793,4314.065657,0,64,16.0,42,1.0,5,2,2240
7794,2619.337376,78618,66,7.0,56,0.0,1,2,706
7795,3652.666261,0,95,22.0,80,0.0,1,1,1761
7796,17732.46488,42191,74,2.0,43,1.0,2,2,7410
7797,9657.579498,0,131,34.0,61,0.0,9,1,6326
7798,2308.472055,0,68,9.0,34,0.0,1,2,132
7799,2776.748342,30893,70,25.0,13,0.0,1,1,998
7800,20090.43865,0,66,16.0,19,1.0,2,1,7539
7801,2829.863912,25317,71,15.0,97,0.0,1,2,1084
7802,2359.423599,19864,63,22.0,96,0.0,1,1,184
7803,36860.90798,22854,122,28.0,53,0.0,2,2,7966
7804,3644.833554,82477,90,1.0,69,0.0,1,1,1752
7805,2775.080095,29051,73,31.0,79,0.0,1,1,993
7806,22093.61618,24193,185,26.0,79,0.0,2,1,7645
7807,8646.504109,64125,108,3.0,44,0.0,3,1,5867
7808,7708.883885,71134,98,21.0,95,3.0,8,1,5186
7809,2702.380487,46370,68,28.0,86,1.0,1,2,857
7810,40224.01359,48587,111,7.0,14,0.0,2,2,7987
7811,2833.797966,45360,73,16.0,71,0.0,1,2,1088
7812,4726.869327,13037,124,28.0,49,0.0,1,1,2638
7813,6102.307214,42800,153,4.0,11,1.0,1,2,4201
7814,5395.434909,44047,137,12.0,38,0.0,1,2,3572
7815,8177.048957,54695,103,6.0,94,0.0,5,2,5529
7816,2749.407985,71445,70,6.0,95,2.0,1,1,947
7817,8042.803784,55411,100,24.0,53,0.0,4,1,5426
7818,5785.223477,31320,72,30.0,95,0.0,5,1,3993
7819,4531.675269,0,126,19.0,39,0.0,1,2,2446
7820,5062.37379,0,72,22.0,58,0.0,5,1,3112
7821,8845.185533,45600,113,6.0,96,0.0,3,2,5994
7822,15182.27975,53863,63,12.0,30,0.0,2,2,7199
7823,7851.349465,32225,66,23.0,90,0.0,2,2,5284
7824,5408.911507,80192,67,22.0,24,0.0,7,1,3585
7825,21240.94357,0,190,7.0,45,0.0,2,1,7602
7826,2499.036551,28264,63,22.0,9,0.0,1,1,448
7827,8485.330004,32607,111,27.0,79,1.0,8,2,5750
7828,2292.791874,0,64,18.0,30,0.0,1,2,122
7829,6843.848971,0,66,18.0,21,0.0,2,1,4575
7830,2630.009217,0,78,14.0,23,1.0,1,2,727
7831,7928.829252,0,72,7.0,75,0.0,2,1,5341
7832,3982.266087,0,113,14.0,77,0.0,1,1,1990
7833,5551.398167,36918,76,28.0,77,3.0,3,2,3742
7834,15512.56424,39794,133,0.0,7,0.0,2,2,7240
7835,2472.253893,62006,61,31.0,96,0.0,1,1,392
7836,5797.604861,69276,74,14.0,22,2.0,8,2,4007
7837,10934.73726,47170,139,4.0,57,0.0,3,2,6620
7838,8084.846371,60662,68,10.0,38,0.0,2,1,5456
7839,2993.117683,23277,77,14.0,68,2.0,1,2,1324
7840,5701.277221,41154,72,6.0,7,1.0,8,1,3916
7841,2409.760898,59665,62,33.0,3,1.0,1,2,251
7842,8072.746442,30584,68,10.0,37,0.0,2,1,5448
7843,2899.317224,33738,74,6.0,50,1.0,1,1,1210
7844,8010.968982,52009,68,20.0,29,0.0,2,1,5395
7845,2678.058299,72450,66,21.0,58,0.0,1,1,809
7846,3329.887725,75556,84,24.0,78,0.0,1,2,1540
7847,6782.556454,26116,85,6.0,58,0.0,3,2,4547
7848,5175.28934,0,71,0.0,26,0.0,9,1,3265
7849,7690.159642,55843,64,3.0,80,0.0,2,1,5171
7850,5113.874718,94415,127,6.0,53,1.0,1,1,3183
7851,2570.761765,0,72,0.0,93,3.0,1,1,603
7852,4692.098956,0,69,31.0,89,0.0,5,1,2599
7853,5595.389905,74454,71,25.0,29,0.0,3,2,3800
7854,3703.930261,21975,95,28.0,63,0.0,1,2,1800
7855,5639.941974,73168,70,21.0,50,0.0,3,1,3861
7856,5363.405969,64324,67,7.0,67,0.0,3,2,3520
7857,7704.248723,49088,97,4.0,46,0.0,3,2,5179
7858,6375.079233,98118,83,28.0,68,3.0,3,2,4344
7859,4254.620669,11904,61,34.0,11,2.0,3,2,2197
7860,10010.14003,66371,125,2.0,75,0.0,5,1,6413
7861,3837.451863,21880,97,29.0,37,0.0,1,1,1888
7862,7705.283329,25290,66,0.0,4,0.0,2,2,5181
7863,3768.086327,43412,94,33.0,38,0.0,1,1,1845
7864,5457.342569,94731,67,23.0,65,0.0,4,2,3645
7865,10391.78109,81439,90,25.0,40,1.0,2,2,6500
7866,11315.20373,11885,101,18.0,39,0.0,2,2,6687
7867,7344.836277,64371,181,4.0,50,0.0,1,2,4896
7868,4023.814439,41833,103,28.0,43,0.0,1,1,2020
7869,13197.92893,0,68,19.0,2,3.0,2,1,6953
7870,6238.054416,0,90,25.0,63,2.0,7,1,4267
7871,27666.30052,61886,87,3.0,49,0.0,2,2,7827
7872,2707.429536,51455,67,16.0,85,0.0,1,1,865
7873,4650.063763,28215,65,15.0,26,0.0,3,1,2557
7874,5447.835272,55483,70,26.0,46,0.0,3,2,3632
7875,2848.564466,0,81,26.0,58,0.0,1,2,1117
7876,8986.610653,66267,111,23.0,95,0.0,3,1,6055
7877,18690.34066,0,68,6.0,94,0.0,2,2,7465
7878,4428.625763,18263,117,1.0,18,0.0,1,2,2336
7879,2594.591182,0,70,17.0,47,1.0,1,1,651
7880,7824.492263,64543,65,1.0,84,0.0,2,2,5270
7881,7668.809595,92456,95,8.0,3,0.0,4,1,5156
7882,5325.724541,0,73,17.0,44,0.0,7,2,3470
7883,3596.83011,30694,91,22.0,23,1.0,1,2,1732
7884,2480.529264,29444,63,5.0,84,0.0,1,1,407
7885,2248.449633,24910,63,7.0,63,1.0,1,1,93
7886,9638.066778,35230,61,27.0,2,1.0,2,1,6319
7887,5375.657146,0,80,13.0,57,1.0,4,2,3533
7888,7542.713967,0,111,7.0,25,0.0,3,1,5056
7889,30313.30977,67117,85,10.0,38,0.0,2,1,7875
7890,9472.956706,0,131,4.0,49,0.0,9,1,6271
7891,16301.9676,19614,85,21.0,32,0.0,2,2,7308
7892,30647.63125,0,105,8.0,29,0.0,2,2,7879
7893,5510.107444,61401,69,8.0,77,0.0,3,1,3699
7894,4865.848218,21498,63,23.0,72,0.0,9,2,2827
7895,12765.77704,0,117,13.0,47,0.0,2,1,6878
7896,8657.968597,68727,72,15.0,49,0.0,2,1,5877
7897,9079.823377,20290,113,6.0,75,0.0,3,2,6103
7898,8396.605358,47593,72,33.0,52,0.0,2,2,5682
7899,2776.629135,0,77,6.0,36,0.0,1,1,997
7900,5657.031588,0,152,12.0,89,0.0,1,2,3877
7901,6503.397049,22081,84,1.0,9,0.0,6,2,4399
7902,4103.849192,82427,102,24.0,5,0.0,1,2,2081
7903,2759.978287,92296,69,4.0,65,0.0,1,1,970
7904,5645.513529,44162,71,27.0,16,0.0,7,1,3870
7905,4629.970602,0,70,23.0,32,0.0,7,1,2533
7906,5350.214918,41336,68,33.0,25,0.0,5,2,3504
7907,4802.477033,29809,61,13.0,17,0.0,9,1,2746
7908,20215.3918,77058,63,16.0,42,0.0,2,2,7546
7909,5879.176092,85857,73,3.0,19,0.0,6,2,4072
7910,8092.87696,50825,102,3.0,46,0.0,3,2,5461
7911,13111.11319,67197,111,2.0,9,0.0,2,1,6940
7912,6516.214888,0,175,12.0,60,0.0,1,2,4409
7913,5737.499595,68946,71,15.0,31,0.0,8,1,3950
7914,2331.325089,27398,68,4.0,39,1.0,1,2,155
7915,11030.66148,35773,93,25.0,89,0.0,2,1,6640
7916,6552.399896,56188,86,20.0,52,3.0,3,1,4420
7917,8679.79601,55842,109,4.0,26,0.0,3,2,5896
7918,2510.593651,0,70,25.0,30,0.0,1,1,473
7919,5314.958536,66467,66,17.0,65,0.0,3,1,3453
7920,50568.25912,82081,249,1.0,62,0.0,2,2,8021
7921,14708.99565,36670,189,30.0,44,0.0,3,2,7146
7922,7434.247572,51408,62,11.0,92,0.0,2,2,4968
7923,4582.685265,19065,61,28.0,29,0.0,7,2,2495
7924,4661.984144,0,68,0.0,48,1.0,5,2,2575
7925,10461.58298,0,155,23.0,62,0.0,5,1,6517
7926,2722.210707,17576,71,29.0,70,0.0,1,2,889
7927,7857.303868,0,104,12.0,7,0.0,3,1,5291
7928,4598.235733,51523,116,11.0,20,0.0,1,1,2509
7929,2981.549197,80590,74,26.0,3,0.0,1,1,1313
7930,3049.837544,0,90,14.0,36,0.0,1,1,1358
7931,4506.660224,0,66,0.0,10,0.0,9,1,2411
7932,2722.210707,17576,71,29.0,70,0.0,1,2,889
7933,3819.619502,0,111,29.0,76,0.0,1,1,1876
7934,2530.810167,37811,63,25.0,14,0.0,1,2,513
7935,5147.11023,33171,65,27.0,17,0.0,3,2,3227
7936,4512.204391,0,125,6.0,44,0.0,1,2,2415
7937,27420.81318,0,112,23.0,20,0.0,2,2,7817
7938,6198.793072,24053,87,33.0,53,1.0,7,2,4254
7939,19160.98994,22705,239,19.0,59,0.0,7,2,7488
7940,5012.083744,48328,63,22.0,12,0.0,7,1,3049
7941,4652.91278,0,63,21.0,23,0.0,7,1,2562
7942,5292.202092,67899,66,5.0,31,1.0,6,1,3424
7943,4674.705262,35830,118,4.0,50,1.0,1,2,2586
7944,7582.113842,64801,64,23.0,19,0.0,2,2,5077
7945,2759.978287,92296,69,4.0,65,0.0,1,1,970
7946,1904.000852,0,63,22.0,7,3.0,1,1,2
7947,4428.031583,58577,110,6.0,62,0.0,1,1,2334
7948,9036.657561,89382,112,2.0,61,0.0,3,1,6085
7949,38320.82017,45277,191,19.0,0,0.0,2,1,7975
7950,5122.718927,58206,64,2.0,56,0.0,3,1,3193
7951,6907.554242,42790,87,10.0,74,0.0,3,1,4620
7952,6089.517361,21832,84,29.0,39,0.0,3,1,4197
7953,8193.091589,54840,72,18.0,59,3.0,2,1,5541
7954,5228.92013,92472,65,0.0,3,0.0,3,1,3334
7955,8927.134298,96768,111,6.0,65,2.0,3,2,6033
7956,3746.03079,70342,96,3.0,99,1.0,1,1,1831
7957,5494.87251,89205,68,28.0,86,0.0,6,2,3676
7958,25253.10198,44096,72,28.0,65,1.0,2,2,7762
7959,5639.941974,73168,70,21.0,50,0.0,3,1,3861
7960,8083.541953,0,116,7.0,23,0.0,8,1,5453
7961,5398.098108,73775,67,14.0,51,0.0,3,1,3576
7962,5165.571852,0,72,6.0,66,0.0,5,2,3249
7963,28328.46548,20799,111,20.0,28,0.0,2,1,7838
7964,2573.716859,29500,67,14.0,72,0.0,1,1,607
7965,24186.88247,32989,102,25.0,12,0.0,2,2,7732
7966,4864.527356,37406,122,23.0,38,1.0,1,1,2825
7967,4228.248035,77853,106,12.0,76,0.0,1,2,2179
7968,5811.918112,83318,72,21.0,58,0.0,3,1,4023
7969,7231.000788,67276,61,7.0,74,0.0,2,1,4798
7970,5126.836814,85522,64,1.0,56,0.0,3,1,3203
7971,8802.188243,96390,73,17.0,47,0.0,2,1,5970
7972,3580.261881,75333,90,15.0,44,1.0,1,1,1719
7973,2724.262292,0,70,21.0,70,0.0,1,2,892
7974,7258.992716,60969,61,9.0,5,0.0,2,1,4821
7975,3218.608644,68776,80,28.0,78,0.0,1,1,1467
7976,3398.052277,0,101,4.0,60,0.0,1,2,1590
7977,9700.35416,0,138,23.0,54,0.0,3,1,6337
7978,2598.061204,62566,65,4.0,3,1.0,1,2,660
7979,8714.922135,0,118,14.0,64,0.0,4,2,5923
7980,2496.167004,49136,64,7.0,95,0.0,1,2,438
7981,8737.837514,61281,110,7.0,16,0.0,7,2,5942
7982,3567.503755,0,102,28.0,11,0.0,1,1,1705
7983,3256.766388,0,89,17.0,56,0.0,1,1,1495
7984,2471.441785,0,70,32.0,14,0.0,1,1,389
7985,5469.542959,67099,69,11.0,24,0.0,6,1,3653
7986,8382.478392,25998,71,16.0,38,0.0,2,1,5671
7987,8209.924674,66037,69,2.0,83,0.0,2,1,5560
7988,5686.743252,26409,71,30.0,70,0.0,5,1,3907
7989,10552.87837,77627,88,14.0,38,0.0,2,1,6544
7990,5905.971667,59848,73,5.0,98,1.0,3,2,4093
7991,4144.868939,64478,103,30.0,92,0.0,1,1,2111
7992,4219.02412,62396,107,24.0,52,0.0,1,2,2172
7993,22103.5072,0,102,35.0,48,0.0,2,1,7646
7994,4386.277558,10621,67,28.0,22,0.0,5,2,2306
7995,9419.883665,87840,118,22.0,42,1.0,3,2,6246
7996,12913.49818,62448,107,0.0,11,0.0,2,1,6905
7997,10209.02324,36568,128,28.0,34,0.0,6,1,6459
7998,2818.31302,88816,70,33.0,9,0.0,1,1,1064
7999,2595.558788,27734,65,12.0,86,0.0,1,1,655
8000,9718.463569,0,65,12.0,46,0.0,2,1,6346
8001,10759.40004,0,97,12.0,24,0.0,2,2,6585
8002,21768.69952,35124,137,18.0,46,0.0,2,1,7627
8003,2661.033435,35503,67,14.0,95,0.0,1,1,780
8004,5227.766419,0,72,20.0,12,0.0,6,1,3333
8005,5811.61185,0,79,10.0,22,0.0,8,1,4022
8006,7948.544751,23916,68,33.0,86,0.0,2,2,5350
8007,5479.854218,38210,69,25.0,41,0.0,3,1,3662
8008,16710.83929,73049,139,3.0,42,0.0,2,2,7344
8009,19160.98994,22705,239,19.0,59,0.0,7,2,7488
8010,2757.383982,50414,69,25.0,34,0.0,1,1,965
8011,3044.78946,17489,85,31.0,28,0.0,1,1,1355
8012,6913.566525,26714,64,17.0,7,1.0,2,2,4622
8013,6656.15047,26628,85,15.0,28,0.0,6,1,4470
8014,10090.40808,97238,126,6.0,91,0.0,3,1,6430
8015,5009.808888,0,68,21.0,69,0.0,7,2,3043
8016,5018.894421,74423,62,31.0,10,0.0,5,2,3062
8017,7993.003997,39448,103,10.0,14,3.0,5,1,5376
8018,14635.45158,0,139,5.0,56,0.0,2,2,7136
8019,13623.62257,67060,126,1.0,85,4.0,2,1,7019
8020,4362.931238,58842,110,6.0,74,0.0,1,1,2279
8021,4876.315707,22236,62,3.0,45,0.0,4,1,2845
8022,9546.81655,15406,124,7.0,40,0.0,3,2,6288
8023,4270.034394,0,122,27.0,2,0.0,1,1,2204
8024,2659.337982,24495,70,29.0,65,0.0,1,1,774
8025,5548.031892,67798,69,1.0,78,0.0,9,1,3739
8026,5503.919257,59932,71,16.0,77,1.0,3,2,3688
8027,3909.636524,40361,98,3.0,98,0.0,1,2,1941
8028,13862.10016,96950,115,20.0,74,0.0,2,2,7039
8029,4017.055485,0,118,23.0,54,0.0,1,1,2016
8030,5660.133806,59586,72,6.0,70,0.0,3,2,3884
8031,2991.423685,35605,74,0.0,95,0.0,1,1,1321
8032,2345.262087,51397,61,20.0,61,0.0,1,2,167
8033,2869.301319,13393,73,31.0,11,0.0,1,2,1159
8034,7584.361069,87473,95,28.0,7,0.0,8,1,5082
8035,6511.103163,0,91,24.0,28,0.0,8,2,4402
8036,2213.187935,0,63,0.0,66,0.0,1,2,66
8037,3096.511217,21604,79,14.0,28,0.0,1,2,1390
8038,4091.934934,38692,102,16.0,8,0.0,1,2,2073
8039,2712.915597,58508,69,32.0,11,0.0,1,2,874
8040,5729.855012,92254,70,7.0,94,0.0,7,2,3944
8041,7072.928971,90551,61,28.0,4,4.0,2,2,4699
8042,16510.96722,31356,68,25.0,13,0.0,2,2,7329
8043,7783.78421,48689,191,15.0,18,0.0,1,1,5246
8044,8079.833042,13050,102,1.0,77,0.0,6,2,5450
8045,3436.134281,30817,88,25.0,43,0.0,1,2,1614
8046,15860.03591,0,136,10.0,41,0.0,2,2,7274
8047,5520.149969,26129,70,4.0,38,0.0,3,1,3711
8048,9000.439546,28108,114,6.0,27,0.0,3,1,6061
8049,8719.896238,59763,73,4.0,31,0.0,2,2,5932
8050,6826.797741,0,68,13.0,26,0.0,2,2,4564
8051,2504.871709,66081,64,31.0,92,1.0,1,1,460
8052,2119.894333,18287,61,6.0,56,4.0,1,1,22
8053,15503.72309,29932,64,34.0,5,0.0,2,2,7237
8054,12010.93726,0,119,3.0,24,0.0,2,2,6780
8055,5505.057003,86132,68,30.0,10,0.0,3,1,3690
8056,5068.264582,31475,64,6.0,3,1.0,3,2,3122
