,customer lifetime value,income,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,total claim amount,month
7217,7440.92353,34137,62,6.0,9,0.0,2,297.6,2
7218,12723.15311,34665,64,29.0,58,0.0,2,450.85948,1
7219,5838.133617,55419,72,31.0,45,0.0,9,171.166733,2
7220,7325.917302,20757,102,6.0,74,3.0,9,216.4268,1
7221,7498.824515,0,66,5.0,17,0.0,2,316.8,1
7222,11944.40399,33760,102,24.0,11,0.0,2,123.491865,1
7223,7778.005623,25970,72,18.0,30,3.0,2,430.818992,1
7224,2484.747576,42012,63,13.0,84,0.0,1,40.754246,2
7225,6366.225775,44368,80,5.0,72,0.0,3,384.0,1
7226,6008.184526,43543,76,11.0,62,0.0,8,339.255348,1
7227,4645.569555,42532,118,13.0,32,0.0,1,200.641734,2
7228,9581.281433,75606,119,6.0,97,0.0,7,571.2,1
7229,3443.301126,16208,93,22.0,20,0.0,1,446.4,1
7230,2452.726922,32764,61,30.0,23,0.0,1,292.953446,1
7231,5677.465907,45345,72,28.0,86,0.0,3,99.039453,2
7232,2650.622781,39035,68,15.0,65,0.0,1,244.564334,1
7233,10004.74874,0,89,6.0,55,0.0,2,640.8,1
7234,2538.62632,18608,71,13.0,24,0.0,1,340.8,2
7235,8221.870429,13376,108,13.0,75,0.0,4,774.714929,1
7236,19160.98994,22705,239,19.0,59,0.0,7,1294.700423,2
7237,5275.626956,70446,65,31.0,99,0.0,9,155.570802,1
7238,12500.84302,0,165,16.0,43,0.0,3,792.0,1
7239,5871.607022,0,80,24.0,20,0.0,7,871.055266,1
7240,10484.91535,61108,89,22.0,93,0.0,2,49.451117,2
7241,10408.96865,20228,101,3.0,43,1.0,2,523.815839,2
7242,5709.358709,75650,71,24.0,53,0.0,8,104.918485,2
7243,8400.788878,20870,72,20.0,90,0.0,2,345.6,1
7244,8532.989751,30092,108,33.0,90,0.0,9,192.265438,1
7245,5208.35385,0,74,35.0,2,0.0,3,532.8,1
7246,10986.22795,96721,138,4.0,50,1.0,7,662.4,1
7247,21205.37785,24930,76,7.0,16,0.0,2,364.8,2
7248,4845.002948,0,65,7.0,14,0.0,6,129.165554,2
7249,4619.449922,95301,114,34.0,43,0.0,1,547.2,1
7250,7240.662339,32818,93,17.0,39,0.0,8,446.4,1
7251,8432.519368,87728,70,24.0,65,0.0,2,201.589875,2
7252,15277.47796,38183,191,21.0,14,0.0,8,981.010879,1
7253,5308.434428,0,73,9.0,43,0.0,3,525.6,2
7254,4894.986713,67436,61,6.0,28,0.0,4,292.8,1
7255,16304.29777,90008,137,13.0,3,0.0,2,406.986034,1
7256,2592.890469,35705,65,19.0,45,0.0,1,312.0,2
7257,7349.32849,27072,93,24.0,27,0.0,8,565.336931,2
7258,13727.79972,0,126,12.0,4,0.0,2,604.8,1
7259,2567.151468,40864,65,2.0,75,0.0,1,9.51528,2
7260,9031.214859,0,122,15.0,47,0.0,9,650.52179,2
7261,3102.789546,21235,79,18.0,56,0.0,1,244.23135,2
7262,3305.129877,40778,86,1.0,59,0.0,1,412.8,1
7263,19849.73509,0,286,3.0,3,0.0,9,2059.2,1
7264,6360.649533,41195,160,32.0,33,0.0,1,323.1897,2
7265,8749.496793,52373,111,2.0,37,0.0,9,186.160527,2
7266,5129.608404,72433,126,34.0,48,0.0,1,343.139611,2
7267,2667.270014,94041,66,14.0,11,0.0,1,159.756733,2
7268,2533.740057,53988,64,10.0,17,0.0,1,206.82346,2
7269,7627.026893,0,74,1.0,52,1.0,2,807.279979,1
7270,3369.71211,39754,85,2.0,35,0.0,1,62.282034,1
7271,4191.06163,0,64,3.0,53,1.0,7,535.953661,1
7272,6877.817669,0,96,25.0,71,0.0,6,460.8,1
7273,7090.468528,45254,93,4.0,25,3.0,4,446.4,1
7274,7109.296548,69700,181,9.0,49,0.0,1,645.921338,2
7275,29049.71315,21070,195,6.0,47,0.0,2,1404.0,2
7276,5534.576395,71560,69,14.0,46,0.0,5,178.700204,1
7277,8169.746083,32799,104,7.0,27,0.0,3,499.2,1
7278,10831.13004,23202,96,29.0,59,0.0,2,460.8,2
7279,10014.02955,74489,124,11.0,36,0.0,3,128.535182,1
7280,3299.339339,66114,92,12.0,6,4.0,1,178.842061,1
7281,4922.165949,0,69,2.0,76,0.0,3,331.2,2
7282,15328.45723,0,138,1.0,34,0.0,2,688.828746,2
7283,5441.42013,85702,67,9.0,74,0.0,6,249.085887,1
7284,6846.150323,0,95,13.0,20,0.0,5,456.0,1
7285,16979.79757,35095,73,25.0,56,0.0,2,525.6,1
7286,3495.891476,10275,97,10.0,8,0.0,1,465.6,1
7287,2982.196702,79523,74,34.0,40,0.0,1,132.023007,2
7288,38410.59556,71644,105,19.0,83,0.0,2,504.0,2
7289,2827.43885,13610,74,7.0,64,0.0,1,355.2,1
7290,3103.923041,74665,78,10.0,90,2.0,1,236.902001,2
7291,8395.806331,0,110,22.0,72,0.0,9,161.092415,1
7292,6081.481291,0,87,24.0,23,0.0,7,626.4,2
7293,7901.744238,0,113,35.0,83,0.0,5,1258.327804,2
7294,22103.5072,0,102,35.0,48,0.0,2,489.6,1
7295,8378.357502,40994,106,8.0,94,0.0,8,60.227339,2
7296,7587.337272,0,69,17.0,60,0.0,2,460.741097,2
7297,11044.42715,29696,139,17.0,41,0.0,3,478.107847,1
7298,5800.171881,25472,73,5.0,86,0.0,9,350.4,1
7299,9709.746073,0,133,11.0,30,0.0,7,827.085431,1
7300,7413.422501,52130,62,17.0,54,0.0,2,124.463095,1
7301,8343.751519,64127,71,31.0,19,0.0,2,72.862304,2
7302,5075.420953,0,73,28.0,8,0.0,3,350.4,1
7303,7096.598526,67735,88,33.0,87,0.0,3,3.4637,1
7304,15759.62394,55800,66,12.0,91,0.0,2,473.324671,2
7305,5007.224298,0,73,24.0,69,1.0,3,655.791955,1
7306,5363.531017,43879,69,19.0,60,0.0,5,242.133552,1
7307,4160.162571,0,61,3.0,58,0.0,5,292.8,2
7308,2381.790787,78185,61,23.0,54,0.0,1,292.8,2
7309,5348.071007,25545,69,19.0,49,0.0,9,331.2,1
7310,8509.850887,26057,74,3.0,63,0.0,2,523.888845,1
7311,13334.26763,47950,170,23.0,86,1.0,8,780.990942,1
7312,2437.084486,34759,61,30.0,84,0.0,1,302.353842,2
7313,7150.225367,63651,92,19.0,10,0.0,3,224.711836,2
7314,5329.12883,99839,66,17.0,12,0.0,3,468.203397,2
7315,7712.057483,27816,118,4.0,90,5.0,3,566.4,2
7316,2615.852084,54314,66,13.0,98,0.0,1,282.770894,1
7317,5963.818306,94115,74,28.0,41,0.0,8,409.089884,2
7318,7532.262392,41458,98,6.0,67,0.0,3,191.100227,2
7319,4683.443348,25187,121,8.0,79,0.0,1,580.8,2
7320,8105.872317,0,74,15.0,61,0.0,2,232.01349,2
7321,12244.9049,46396,103,11.0,79,1.0,2,384.01403,2
7322,8161.781091,45270,70,11.0,63,0.0,2,46.053458,1
7323,4548.291613,0,132,5.0,88,3.0,1,950.4,2
7324,5285.26816,23422,72,25.0,76,0.0,3,518.4,2
7325,4650.68277,0,68,17.0,66,0.0,3,722.877299,1
7326,8676.698631,76214,72,7.0,48,0.0,2,202.81373,1
7327,2936.993695,44369,77,7.0,35,3.0,1,362.276183,2
7328,3435.649178,0,95,18.0,75,0.0,1,679.052398,1
7329,13024.22378,26312,110,29.0,19,1.0,2,565.837664,1
7330,8260.639809,33321,105,6.0,2,0.0,3,504.0,1
7331,4842.284965,35127,62,9.0,21,0.0,5,297.6,1
7332,21435.87782,20668,188,34.0,54,3.0,2,902.4,1
7333,2423.259778,15585,65,22.0,24,0.0,1,67.618365,1
7334,4169.356909,35457,105,0.0,93,0.0,1,641.230581,2
7335,4426.096934,29660,112,29.0,71,0.0,1,334.133949,1
7336,3600.934326,25147,101,7.0,54,0.0,1,694.598288,2
7337,16874.32815,55390,71,34.0,29,0.0,2,256.268091,2
7338,5475.337618,88251,68,3.0,2,0.0,3,267.214383,2
7339,8742.05776,71592,72,15.0,18,0.0,2,141.725051,2
7340,5206.118179,52629,65,30.0,22,0.0,6,136.684141,1
7341,5821.787383,60087,74,21.0,23,0.0,3,355.2,2
7342,5614.587986,40417,71,34.0,4,1.0,8,130.303439,2
7343,2064.458781,0,61,6.0,30,0.0,1,292.8,1
7344,7370.61684,67871,61,1.0,21,0.0,2,10.475529,1
7345,10575.94816,0,105,7.0,91,0.0,2,756.0,1
7346,8383.677045,68717,70,4.0,33,0.0,2,810.907059,2
7347,2640.515863,97666,66,16.0,60,0.0,1,136.27248,2
7348,7771.018055,58467,65,30.0,90,0.0,2,452.915621,2
7349,4655.392106,0,67,18.0,44,0.0,3,482.4,1
7350,5761.11121,28919,73,11.0,76,0.0,5,207.828024,1
7351,4130.382954,0,66,30.0,29,2.0,3,523.030597,2
7352,6305.925101,0,65,3.0,91,2.0,2,468.0,1
7353,5285.307579,22627,67,19.0,43,0.0,8,321.6,1
7354,14635.45158,0,139,5.0,56,0.0,2,667.2,2
7355,13736.1325,16181,181,22.0,79,0.0,8,1261.319869,2
7356,4014.453113,37384,99,9.0,17,0.0,1,475.2,1
7357,11772.79068,51008,74,5.0,95,0.0,2,355.2,1
7358,3934.099422,20920,103,25.0,88,0.0,1,494.4,2
7359,7388.178085,28812,93,17.0,7,0.0,8,425.527834,2
7360,7716.439345,0,107,2.0,93,0.0,4,1166.754216,1
7361,3349.639274,78092,84,34.0,13,0.0,1,344.015386,1
7362,2565.124294,68321,66,31.0,44,0.0,1,198.263056,2
7363,17646.72772,36900,61,21.0,28,3.0,2,109.291516,2
7364,2886.451602,10312,78,10.0,63,0.0,1,486.278557,1
7365,13464.60289,83392,112,20.0,34,0.0,2,523.688037,1
7366,3223.331519,70277,80,23.0,4,0.0,1,84.818806,1
7367,2763.519279,56274,69,32.0,5,0.0,1,384.811147,2
7368,5387.40977,97316,67,13.0,18,0.0,7,309.076476,1
7369,4698.521352,27985,117,8.0,90,0.0,1,561.6,1
7370,8473.46358,0,116,0.0,8,2.0,8,1148.461246,1
7371,4633.452912,50250,117,3.0,93,0.0,1,561.6,1
7372,4983.457132,60415,62,10.0,31,0.0,5,72.665253,1
7373,6689.022728,56980,84,33.0,70,0.0,7,599.000883,2
7374,6314.579645,54408,79,29.0,17,0.0,4,288.329793,1
7375,16473.16905,22828,106,11.0,54,0.0,2,508.8,2
7376,2443.925701,0,69,2.0,55,0.0,1,124.180159,2
7377,4281.062223,23712,106,2.0,12,0.0,1,508.8,2
7378,4334.064096,23904,123,1.0,67,3.0,1,590.4,2
7379,3886.504807,0,112,13.0,59,0.0,1,1185.988301,2
7380,8923.154803,98044,73,5.0,53,0.0,2,347.336864,2
7381,4957.404306,10194,65,34.0,35,0.0,4,312.0,2
7382,4538.117454,49821,61,26.0,48,4.0,3,333.308611,1
7383,10963.95723,55687,276,33.0,91,0.0,1,1324.8,2
7384,4484.254754,0,65,22.0,44,0.0,8,463.382118,1
7385,13197.92893,0,68,19.0,2,3.0,2,326.4,1
7386,8219.358756,28445,103,18.0,72,0.0,6,427.762841,2
7387,3193.459822,52653,81,19.0,42,0.0,1,230.300308,2
7388,2353.179121,0,66,11.0,73,0.0,1,501.153571,1
7389,6291.655714,89113,78,18.0,68,0.0,8,219.362643,1
7390,9171.000967,60433,77,0.0,64,0.0,2,369.6,2
7391,7771.582097,28054,195,1.0,63,1.0,1,571.663256,2
7392,2487.649473,38667,63,9.0,21,0.0,1,293.070538,2
7393,10972.06778,24164,137,2.0,40,0.0,5,657.6,1
7394,16570.09009,23589,211,30.0,13,0.0,6,1012.8,1
7395,3490.028304,90985,87,33.0,39,0.0,1,78.085149,1
7396,4599.759229,79284,117,9.0,59,1.0,1,156.452827,2
7397,6952.651187,0,73,2.0,38,3.0,2,525.6,1
7398,5345.680998,54668,68,3.0,41,1.0,6,326.4,2
7399,36897.79765,0,133,0.0,59,0.0,2,638.4,2
7400,3709.919724,0,112,13.0,33,0.0,1,1082.898726,1
7401,5421.524497,25778,68,29.0,34,0.0,3,20.141289,2
7402,8013.608606,43196,66,34.0,71,0.0,2,1.48947,1
7403,7999.251628,0,107,13.0,17,0.0,5,513.6,2
7404,3012.039703,42987,77,14.0,48,0.0,1,128.490137,1
7405,4772.943848,20993,133,35.0,90,0.0,1,638.4,2
7406,5244.40475,68131,130,22.0,27,0.0,1,226.607648,1
7407,18534.61157,16154,62,31.0,45,1.0,2,91.355165,2
7408,2581.110945,29757,65,13.0,55,0.0,1,312.0,2
7409,6554.390004,74424,81,26.0,74,0.0,9,388.8,1
7410,2726.392968,48039,68,4.0,37,0.0,1,11.451889,2
7411,6948.422239,0,196,0.0,73,2.0,1,1337.063487,2
7412,4014.9185,0,113,35.0,29,0.0,1,1305.275432,2
7413,6784.89369,0,64,7.0,5,1.0,2,460.8,2
7414,12547.42888,32857,105,24.0,15,0.0,2,504.0,1
7415,2495.464753,26689,64,34.0,23,0.0,1,424.711758,1
7416,14789.61805,51817,129,20.0,78,4.0,2,712.833284,2
7417,4411.65582,0,62,20.0,88,0.0,6,446.4,1
7418,20925.89544,44342,74,24.0,60,0.0,2,355.2,1
7419,8396.327608,0,115,18.0,80,1.0,3,552.0,2
7420,5646.323845,39841,72,9.0,40,0.0,5,440.128707,1
7421,9082.833891,34430,117,16.0,51,0.0,8,232.875794,1
7422,2478.576723,65744,62,9.0,77,0.0,1,166.507217,2
7423,8428.471635,12180,113,17.0,62,0.0,3,675.569113,2
7424,9095.049868,37937,116,11.0,42,0.0,5,556.8,1
7425,3164.494011,0,83,20.0,32,0.0,1,398.4,1
7426,8984.040021,0,137,22.0,68,3.0,6,1532.080871,2
7427,7781.89849,57474,97,21.0,44,0.0,3,280.037716,2
7428,4905.321482,46177,61,8.0,32,0.0,8,379.075927,2
7429,2502.637401,0,66,8.0,11,0.0,1,3.468912,1
7430,6692.143668,63221,168,28.0,49,0.0,1,806.4,2
7431,4740.202507,0,72,4.0,61,1.0,4,518.4,1
7432,5946.670679,81139,74,22.0,69,0.0,3,392.6364,2
7433,5186.359717,0,73,27.0,95,1.0,6,194.944319,1
7434,5142.04553,0,72,17.0,87,0.0,8,345.6,1
7435,10598.54249,20179,133,29.0,0,1.0,5,638.4,2
7436,2647.519741,37876,69,13.0,15,0.0,1,300.056383,2
7437,8259.1108,20305,76,14.0,63,1.0,2,496.477418,2
7438,2632.552578,99841,65,14.0,30,0.0,1,312.0,2
7439,13869.92705,28432,118,1.0,59,0.0,2,612.300581,1
7440,2691.596929,33104,70,10.0,23,1.0,1,336.0,1
7441,3844.569357,26262,97,6.0,59,0.0,1,465.6,1
7442,6559.34766,0,94,7.0,8,0.0,6,451.2,2
7443,5745.41663,0,165,27.0,38,0.0,1,1853.202354,2
7444,6106.468745,60234,152,14.0,98,0.0,1,136.217066,1
7445,3499.139864,37273,88,10.0,87,0.0,1,422.4,1
7446,7180.971028,42303,180,24.0,66,0.0,1,1210.920949,1
7447,2265.318569,0,61,5.0,21,0.0,1,292.8,1
7448,2917.539465,51622,74,29.0,32,0.0,1,355.2,1
7449,4871.15057,72648,61,0.0,78,0.0,5,120.850664,1
7450,2619.337376,78618,66,7.0,56,0.0,1,225.578841,2
7451,4669.22664,76157,116,15.0,80,0.0,1,556.8,2
7452,4102.199975,0,112,31.0,21,0.0,1,537.6,2
7453,4743.615503,70082,119,17.0,23,0.0,1,571.2,2
7454,3539.97159,0,99,13.0,87,0.0,1,1158.858027,1
7455,3660.770258,64495,92,34.0,30,0.0,1,251.992083,1
7456,6234.305918,0,82,26.0,12,0.0,9,192.7604,2
7457,11435.23124,12470,103,30.0,52,1.0,2,618.688651,1
7458,4967.544169,28524,62,26.0,45,0.0,9,297.6,1
7459,7126.263963,22490,90,8.0,96,0.0,8,88.765534,2
7460,5555.830205,74015,72,12.0,61,0.0,6,471.443077,2
7461,6953.952351,43221,87,33.0,51,0.0,7,398.735257,2
7462,5630.793,72874,70,26.0,31,0.0,6,336.0,1
7463,11172.49931,14533,63,4.0,20,0.0,2,302.4,1
7464,5085.836595,31546,65,4.0,83,0.0,9,100.049832,2
7465,9597.474777,38736,81,7.0,35,0.0,2,561.414794,2
7466,8826.961501,28463,113,0.0,45,2.0,7,324.317667,1
7467,6861.745956,30816,87,10.0,43,0.0,4,237.57033,2
7468,4703.71858,0,137,11.0,73,0.0,1,1554.089517,1
7469,4505.85011,20284,65,14.0,84,1.0,3,532.806637,2
7470,2308.648034,20811,61,33.0,61,0.0,1,292.8,1
7471,8920.463999,40867,112,21.0,98,0.0,7,537.6,1
7472,5189.289582,82166,134,9.0,43,3.0,1,643.2,2
7473,2671.166649,23305,68,25.0,26,0.0,1,127.157137,1
7474,2395.968567,38460,61,11.0,98,0.0,1,191.365686,2
7475,2879.505701,42247,74,4.0,52,0.0,1,355.2,1
7476,5318.89664,25134,67,3.0,0,0.0,6,321.6,1
7477,6104.849081,62455,77,27.0,85,1.0,5,338.144854,2
7478,5503.440723,76839,68,12.0,85,0.0,3,326.4,2
7479,5755.539367,97607,71,2.0,67,0.0,9,60.021023,1
7480,6778.84457,0,96,2.0,84,0.0,9,460.8,2
7481,7507.455372,60920,64,10.0,61,0.0,2,231.201886,2
7482,9263.179837,23377,116,15.0,19,0.0,3,556.8,1
7483,8314.306568,40447,105,1.0,79,0.0,6,377.561463,1
7484,4037.547258,21586,106,6.0,5,0.0,1,1056.291709,1
7485,6438.97103,90035,80,28.0,38,0.0,3,141.628547,2
7486,8041.20055,44986,101,14.0,83,0.0,3,624.023564,2
7487,6405.738932,48131,82,6.0,86,0.0,3,393.6,1
7488,10394.36269,22601,88,1.0,41,0.0,2,633.6,1
7489,5994.255419,74284,74,27.0,5,0.0,3,268.130863,2
7490,7787.431684,24664,69,12.0,15,0.0,2,496.8,1
7491,8005.964669,63357,101,26.0,42,0.0,5,565.508572,2
7492,7200.664877,0,66,16.0,77,0.0,2,316.8,1
7493,2458.562965,0,71,21.0,8,1.0,1,511.2,2
7494,11665.09779,84978,72,12.0,51,1.0,2,166.77296,2
7495,6366.225775,44368,80,5.0,72,0.0,3,384.0,1
7496,2108.493744,0,61,8.0,91,0.0,1,351.85681,1
7497,6896.088021,0,68,10.0,53,0.0,2,326.4,1
7498,9726.551005,72236,80,2.0,29,0.0,2,518.064733,1
7499,3878.770231,84981,96,6.0,96,0.0,1,4.719043,2
7500,43290.49543,23203,132,21.0,71,0.0,2,1158.79311,1
7501,5096.673223,22886,65,9.0,81,0.0,3,312.0,1
7502,10408.96865,20228,101,3.0,43,1.0,2,523.815839,2
7503,6176.700392,49529,78,4.0,78,0.0,3,234.723464,1
7504,7555.828789,0,114,19.0,50,0.0,3,820.8,2
7505,3923.265453,0,108,2.0,38,0.0,1,912.581597,2
7506,13466.92071,11432,119,11.0,9,0.0,2,571.2,2
7507,5170.976384,53603,132,30.0,1,1.0,1,697.272246,1
7508,13094.2046,37541,109,10.0,31,0.0,2,96.212835,1
7509,8456.455313,89918,105,15.0,72,0.0,9,367.230882,1
7510,6639.328932,72661,83,17.0,21,1.0,4,398.4,2
7511,2514.428561,23504,69,19.0,56,0.0,1,374.399828,1
7512,7423.899674,36639,62,16.0,34,0.0,2,297.6,2
7513,2671.817549,62452,67,1.0,9,0.0,1,407.776546,2
7514,11982.42085,42995,101,10.0,22,0.0,2,410.508316,2
7515,7039.262387,24239,88,25.0,5,0.0,8,48.348319,2
7516,5799.063709,65538,72,24.0,86,0.0,3,261.341223,1
7517,5176.157299,91475,64,28.0,35,0.0,3,73.295606,1
7518,5124.984391,0,134,13.0,56,0.0,1,643.2,1
7519,8578.364528,78077,107,11.0,47,2.0,6,438.069458,1
7520,7324.285428,0,104,10.0,74,0.0,7,1114.092784,1
7521,3919.366722,66676,97,0.0,40,0.0,1,558.099357,1
7522,9778.733613,99364,121,3.0,37,0.0,5,580.8,1
7523,11014.1636,67575,91,27.0,85,0.0,2,401.60781,2
7524,8621.185568,0,87,12.0,12,1.0,2,417.6,2
7525,5620.587184,21142,71,16.0,79,0.0,4,79.293115,2
7526,3799.746262,0,102,1.0,99,0.0,1,489.6,1
7527,14748.92373,31226,93,31.0,68,0.0,2,446.4,2
7528,26462.75908,0,82,15.0,88,2.0,2,511.320391,2
7529,7619.5158,64749,64,24.0,59,0.0,2,302.56519,2
7530,11211.59027,41121,94,20.0,56,0.0,2,451.2,1
7531,2570.433324,44940,65,1.0,67,0.0,1,284.492531,2
7532,9553.415528,0,146,20.0,14,0.0,4,1051.2,1
7533,5229.445752,69545,65,17.0,97,0.0,8,312.0,1
7534,13979.09014,33617,117,6.0,12,0.0,2,761.722334,1
7535,5890.528762,76875,73,21.0,4,0.0,9,17.375878,1
7536,4355.702301,0,64,22.0,22,0.0,4,460.8,1
7537,2537.667511,0,68,32.0,28,0.0,1,326.4,2
7538,11572.10339,0,166,4.0,49,0.0,4,1195.2,1
7539,4605.87485,47481,116,20.0,39,0.0,1,556.8,1
7540,13372.02426,88706,110,14.0,72,1.0,2,528.0,2
7541,7264.803903,12075,94,16.0,23,0.0,5,451.2,2
7542,2704.537211,24173,70,16.0,96,0.0,1,181.468292,1
7543,2461.797738,12222,67,8.0,70,1.0,1,321.6,1
7544,9807.829589,0,135,18.0,48,0.0,4,970.456654,1
7545,2456.816647,50979,61,25.0,45,1.0,1,262.842655,1
7546,3849.596697,0,106,10.0,32,0.0,1,763.2,1
7547,6376.754915,27835,81,18.0,46,0.0,3,529.45565,2
7548,8682.234653,10540,115,33.0,76,0.0,3,552.0,2
7549,7529.863445,52774,66,16.0,26,4.0,2,78.452298,1
7550,9393.968332,39770,117,11.0,37,0.0,3,561.6,1
7551,5038.979968,72919,130,20.0,22,5.0,1,936.0,2
7552,10706.66957,55436,67,7.0,44,0.0,2,321.6,1
7553,9927.049694,19592,92,31.0,63,0.0,2,441.6,1
7554,2294.303629,0,62,5.0,31,0.0,1,297.6,2
7555,3237.996209,60244,83,3.0,72,3.0,1,326.281835,1
7556,2601.468833,80584,65,33.0,17,0.0,1,312.0,1
7557,4685.504251,77678,116,32.0,81,0.0,1,741.418485,1
7558,2614.474305,65186,65,29.0,27,0.0,1,5.434505,2
7559,2563.863345,0,69,13.0,74,0.0,1,97.691104,1
7560,2433.089468,0,71,31.0,79,0.0,1,493.055291,1
7561,5575.198201,18892,73,33.0,76,0.0,5,106.814987,1
7562,31221.7481,42780,113,10.0,27,1.0,2,542.4,1
7563,6943.555989,25612,61,12.0,52,0.0,2,292.8,2
7564,19582.46887,26463,72,28.0,93,0.0,2,345.6,1
7565,2732.652352,86650,69,7.0,64,2.0,1,323.865715,1
7566,9696.548818,86830,123,18.0,5,0.0,3,480.533246,2
7567,13083.48622,73060,108,9.0,78,0.0,2,518.4,2
7568,8123.955566,12617,108,5.0,43,0.0,8,648.925597,2
7569,9067.658438,78250,114,7.0,66,0.0,6,547.2,1
7570,7519.029686,32397,190,14.0,95,0.0,1,334.626758,1
7571,9189.518267,99443,117,6.0,6,4.0,5,228.049424,2
7572,67907.2705,78310,192,34.0,18,1.0,2,151.711475,2
7573,8696.907111,91423,109,3.0,71,1.0,5,435.796252,2
7574,35444.31404,96853,98,34.0,68,0.0,2,565.504258,1
7575,5165.810048,43461,64,24.0,47,0.0,6,307.2,2
7576,7849.125533,54431,97,19.0,62,0.0,3,284.49502,2
7577,5140.391812,26952,76,1.0,0,1.0,8,364.8,1
7578,2615.304467,24914,66,6.0,90,0.0,1,138.729702,2
7579,8550.386579,21733,73,17.0,37,0.0,2,525.6,2
7580,10056.5083,16097,139,7.0,6,0.0,7,1000.8,1
7581,3861.486269,93272,95,3.0,54,0.0,1,281.110788,1
7582,2691.70088,34322,70,20.0,46,2.0,1,336.0,1
7583,2441.394244,0,65,7.0,28,0.0,1,312.0,2
7584,4549.337013,23650,61,5.0,10,2.0,3,14.095914,1
7585,4467.705159,0,64,10.0,34,0.0,4,307.2,1
7586,5926.729379,23091,96,28.0,90,5.0,5,460.8,1
7587,3344.809462,33243,85,13.0,19,0.0,1,24.555177,2
7588,8793.521303,72897,73,26.0,96,0.0,2,507.709291,1
7589,26570.34335,0,100,16.0,36,0.0,2,480.0,2
7590,4305.808345,24188,109,14.0,82,0.0,1,523.2,1
7591,3347.028677,37138,85,4.0,13,0.0,1,612.0,2
7592,10626.80746,27339,97,0.0,37,2.0,2,44.730323,1
7593,3423.973171,29958,90,8.0,77,0.0,1,432.0,2
7594,5553.756551,0,92,30.0,64,3.0,9,662.4,1
7595,2721.585434,43278,68,10.0,10,0.0,1,326.4,1
7596,15785.29692,81119,196,3.0,67,0.0,3,940.8,2
7597,2491.317024,36631,62,30.0,77,0.0,1,67.530904,1
7598,24249.33685,33651,69,21.0,37,1.0,2,328.65413,2
7599,6500.409697,0,61,13.0,37,0.0,2,292.8,1
7600,13770.97618,59207,116,23.0,21,0.0,2,556.8,2
7601,2658.217729,22724,69,21.0,39,0.0,1,9.424668,1
7602,4892.617128,43199,61,23.0,31,0.0,3,334.007478,1
7603,5388.023812,48895,68,16.0,27,0.0,7,325.009146,1
7604,7744.644444,26444,196,4.0,14,0.0,1,940.8,1
7605,6819.23119,22492,85,34.0,88,0.0,7,61.654262,1
7606,3791.549972,41212,95,13.0,27,0.0,1,405.443681,1
7607,5065.935608,43460,63,4.0,18,0.0,3,302.4,2
7608,7019.177186,26806,63,32.0,19,0.0,2,302.4,1
7609,4882.286714,21236,123,3.0,12,0.0,1,131.262395,2
7610,4079.132667,0,114,12.0,43,0.0,1,631.124372,2
7611,5246.278375,28909,66,15.0,66,0.0,8,456.702735,1
7612,8583.854913,53944,71,13.0,20,0.0,2,340.8,1
7613,8161.944953,32967,105,16.0,70,1.0,4,504.0,2
7614,9800.33636,32245,124,4.0,58,0.0,8,257.502471,1
7615,24826.89127,67572,102,7.0,55,0.0,2,296.209127,2
7616,8646.547993,25964,76,21.0,87,2.0,2,364.8,2
7617,8973.110905,69736,111,11.0,7,0.0,3,424.424732,2
7618,7462.926263,70263,93,30.0,66,0.0,5,7.345946,1
7619,6600.477951,0,110,18.0,95,3.0,7,1011.772647,2
7620,2004.350666,0,66,16.0,35,4.0,1,316.8,2
7621,3939.00637,60021,99,12.0,28,0.0,1,882.871945,1
7622,3380.712383,58109,86,9.0,6,0.0,1,412.8,2
7623,4653.094259,0,70,1.0,4,1.0,4,585.482275,2
7624,22855.61209,20832,65,8.0,32,0.0,2,56.371967,1
7625,5092.793862,46922,64,34.0,12,0.0,3,403.385123,1
7626,2592.437797,72421,65,8.0,23,0.0,1,312.0,1
7627,14435.67365,60880,119,25.0,89,0.0,2,109.906628,1
7628,13297.71225,50631,112,19.0,12,4.0,2,784.65781,2
7629,2424.224662,22590,67,7.0,61,0.0,1,85.68352,1
7630,38445.85587,27398,125,4.0,71,1.0,2,600.0,1
7631,5272.932008,24423,67,5.0,62,0.0,6,321.6,2
7632,4155.946211,0,62,8.0,20,0.0,7,446.4,1
7633,4669.22664,76157,116,15.0,80,0.0,1,556.8,2
7634,7017.145586,0,103,29.0,91,0.0,6,741.6,2
7635,5680.467468,90353,70,3.0,64,0.0,7,72.617605,1
7636,5033.693296,77031,125,17.0,17,0.0,1,600.0,2
7637,6846.150323,0,95,13.0,20,0.0,5,456.0,1
7638,22712.02364,14119,67,4.0,53,0.0,2,68.019973,1
7639,7488.785177,39602,64,15.0,59,0.0,2,307.2,2
7640,8733.527338,83210,110,0.0,25,0.0,3,528.0,2
7641,20314.9976,63209,102,20.0,28,2.0,2,207.320041,1
7642,17223.89108,85378,107,7.0,4,0.0,2,513.6,2
7643,6134.38779,43875,78,18.0,33,0.0,5,289.468771,1
7644,3142.739611,43285,83,35.0,77,0.0,1,265.742679,1
7645,7019.177186,26806,63,32.0,19,0.0,2,302.4,1
7646,2656.713092,62777,67,34.0,32,0.0,1,101.288069,2
