,customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employmentstatus,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,policy,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,month
7647,JD10245,California,4358.762008,No,Basic,High School or Below,2011-01-31,Employed,M,86001,Suburban,Divorced,109,4.0,27,1.0,1,Personal Auto,Personal L3,Offer1,Agent,523.2,SUV,Medsize,1
7648,CA54112,Nevada,15119.55539,No,Basic,Doctor,2011-02-25,Employed,M,47725,Rural,Married,63,10.0,66,0.0,2,Personal Auto,Personal L1,Offer2,Call Center,142.205246,Two-Door Car,Medsize,2
7649,No94161,California,2719.431536,No,Basic,High School or Below,2011-02-15,Employed,M,37703,Rural,Divorced,70,11.0,51,0.0,1,Corporate Auto,Corporate L1,Offer3,Agent,83.121963,Two-Door Car,Medsize,2
7650,LM37855,California,7607.001877,No,Basic,College,2011-01-28,Unemployed,M,0,Suburban,Married,104,3.0,62,0.0,3,Personal Auto,Personal L2,Offer1,Branch,638.414994,SUV,Small,1
7651,SC92090,Arizona,8717.049833,Yes,Basic,College,2011-02-14,Employed,M,83846,Suburban,Married,74,22.0,94,3.0,2,Personal Auto,Personal L2,Offer2,Agent,355.2,Four-Door Car,Large,2
7652,SM54927,Washington,6739.664992,No,Extended,Bachelor,2011-01-26,Unemployed,F,0,Rural,Married,93,34.0,32,0.0,9,Personal Auto,Personal L2,Offer1,Call Center,13.073952,Four-Door Car,Medsize,1
7653,UV17888,California,7405.420506,No,Basic,Bachelor,2011-01-09,Disabled,F,22044,Rural,Divorced,65,35.0,70,0.0,2,Corporate Auto,Corporate L1,Offer1,Agent,10.393016,Four-Door Car,Large,1
7654,GN46207,Oregon,4170.687348,Yes,Basic,Master,2011-01-17,Employed,F,29462,Suburban,Single,107,28.0,23,1.0,1,Personal Auto,Personal L3,Offer2,Branch,513.6,SUV,Large,1
7655,AQ94108,Oregon,8507.832473,No,Basic,College,2011-02-26,Employed,F,56704,Rural,Married,71,33.0,50,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,84.715044,Four-Door Car,Medsize,2
7656,HQ87008,California,2627.610202,No,Basic,Bachelor,2011-01-02,Employed,F,94962,Suburban,Married,67,10.0,48,4.0,1,Personal Auto,Personal L2,Offer2,Agent,321.6,Two-Door Car,Large,1
7657,VK42108,Washington,18060.47947,No,Basic,Bachelor,2011-01-17,Employed,F,57882,Suburban,Single,115,1.0,61,0.0,2,Corporate Auto,Corporate L3,Offer1,Web,552.0,SUV,Medsize,1
7658,DY73849,California,4569.8758,No,Extended,Bachelor,2011-01-25,Unemployed,F,0,Rural,Married,124,32.0,75,0.0,1,Personal Auto,Personal L1,Offer2,Call Center,250.723005,SUV,Large,1
7659,PD97837,Arizona,2199.516645,No,Basic,Bachelor,2011-01-16,Unemployed,M,0,Suburban,Married,62,29.0,72,0.0,1,Corporate Auto,Corporate L1,Offer2,Web,297.6,Four-Door Car,Medsize,1
7660,SC47383,Nevada,7406.882612,No,Basic,Bachelor,2011-02-03,Employed,F,38169,Rural,Married,62,18.0,82,0.0,2,Corporate Auto,Corporate L2,Offer1,Branch,71.678412,Four-Door Car,Medsize,2
7661,TD14365,California,8163.890428,No,Extended,Bachelor,2011-02-06,Unemployed,M,0,Suburban,Single,85,9.0,37,3.0,2,Corporate Auto,Corporate L2,Offer1,Branch,790.784983,Four-Door Car,Medsize,2
7662,EZ43738,California,5204.64616,No,Basic,Bachelor,2011-02-09,Medical Leave,F,29406,Suburban,Married,68,33.0,79,0.0,6,Personal Auto,Personal L3,Offer1,Agent,326.4,Four-Door Car,Medsize,2
7663,QD73891,Oregon,5261.117506,No,Basic,High School or Below,2011-01-13,Employed,M,90217,Suburban,Married,66,14.0,88,1.0,5,Personal Auto,Personal L1,Offer4,Web,316.8,Four-Door Car,Small,1
7664,PY70169,Oregon,22643.83478,No,Basic,High School or Below,2011-02-24,Employed,M,93011,Rural,Divorced,113,17.0,12,0.0,2,Personal Auto,Personal L3,Offer4,Agent,281.451042,SUV,Medsize,2
7665,XN90444,California,8200.269735,No,Basic,Doctor,2011-01-22,Employed,M,24814,Suburban,Single,69,31.0,48,0.0,2,Special Auto,Special L1,Offer2,Call Center,331.2,Two-Door Car,Medsize,1
7666,ZT53375,California,5483.89085,No,Basic,Bachelor,2011-01-07,Employed,M,87777,Urban,Single,68,16.0,1,0.0,7,Personal Auto,Personal L2,Offer1,Branch,257.708912,Two-Door Car,Medsize,1
7667,UA74474,Oregon,4515.184003,No,Premium,College,2011-02-27,Employed,F,87517,Suburban,Married,112,1.0,28,1.0,1,Corporate Auto,Corporate L3,Offer2,Branch,802.278237,Four-Door Car,Small,2
7668,MA60552,California,4015.400868,No,Basic,Bachelor,2011-02-19,Employed,M,28088,Suburban,Married,102,8.0,61,0.0,1,Personal Auto,Personal L2,Offer1,Agent,489.6,SUV,Small,2
7669,No50634,Oregon,4330.38602,Yes,Premium,College,2011-02-16,Employed,M,60475,Suburban,Married,107,9.0,18,0.0,1,Personal Auto,Personal L3,Offer2,Branch,513.6,Four-Door Car,Medsize,2
7670,GX84338,Washington,3824.431298,No,Extended,Doctor,2011-02-01,Employed,F,62530,Rural,Married,95,35.0,28,0.0,1,Personal Auto,Personal L3,Offer4,Agent,61.693771,Four-Door Car,Medsize,2
7671,PW65305,California,8870.673845,No,Basic,College,2011-01-03,Employed,M,91580,Urban,Married,73,14.0,52,0.0,2,Personal Auto,Personal L2,Offer2,Branch,290.70096,Two-Door Car,Medsize,1
7672,CZ96653,Oregon,8534.792754,No,Basic,Bachelor,2011-02-21,Employed,F,47325,Rural,Married,107,0.0,92,0.0,6,Personal Auto,Personal L2,Offer1,Web,64.598216,SUV,Small,2
7673,IA67715,California,7720.155885,No,Basic,High School or Below,2011-02-26,Employed,F,67332,Suburban,Married,192,3.0,10,0.0,1,Personal Auto,Personal L2,Offer4,Branch,921.6,Luxury Car,Medsize,2
7674,FL85008,Oregon,13466.92071,Yes,Basic,High School or Below,2011-02-23,Disabled,F,11432,Suburban,Married,119,11.0,9,0.0,2,Personal Auto,Personal L2,Offer2,Agent,571.2,SUV,Small,2
7675,JY87538,Oregon,28486.0728,No,Basic,College,2011-01-14,Employed,F,91871,Urban,Single,102,5.0,3,0.0,2,Personal Auto,Personal L2,Offer1,Web,346.845129,SUV,Medsize,1
7676,AE60813,Oregon,4993.025273,No,Basic,College,2011-02-17,Employed,F,75090,Rural,Married,63,10.0,67,1.0,7,Personal Auto,Personal L3,Offer4,Branch,101.34165,Four-Door Car,Medsize,2
7677,TK61994,Oregon,6104.501453,No,Extended,College,2011-02-28,Disabled,F,18690,Rural,Married,80,10.0,63,0.0,5,Personal Auto,Personal L2,Offer1,Agent,18.192921,Four-Door Car,Medsize,2
7678,RY26286,California,5068.426258,No,Basic,College,2011-01-05,Employed,M,80846,Urban,Single,65,9.0,32,0.0,9,Corporate Auto,Corporate L2,Offer2,Agent,227.183015,Four-Door Car,Medsize,1
7679,HK96298,California,2784.969185,No,Basic,Master,2011-02-04,Employed,M,61807,Rural,Divorced,70,0.0,96,0.0,1,Personal Auto,Personal L2,Offer4,Agent,104.209216,Four-Door Car,Large,2
7680,EA40332,Oregon,15394.8718,No,Premium,Bachelor,2011-01-22,Employed,M,35822,Suburban,Divorced,197,25.0,79,0.0,7,Personal Auto,Personal L2,Offer2,Agent,1404.868905,SUV,Medsize,1
7681,EG54606,California,5218.97082,No,Basic,Bachelor,2011-02-27,Employed,M,21371,Suburban,Married,66,13.0,48,0.0,8,Personal Auto,Personal L2,Offer2,Branch,590.017366,Four-Door Car,Small,2
7682,YR85283,Nevada,15083.78498,No,Extended,High School or Below,2011-01-01,Employed,F,26021,Urban,Married,126,6.0,32,0.0,2,Personal Auto,Personal L2,Offer4,Agent,331.847478,SUV,Small,1
7683,KW52227,California,7814.604545,No,Basic,Bachelor,2011-02-07,Employed,M,51972,Suburban,Married,66,19.0,22,0.0,2,Personal Auto,Personal L2,Offer2,Web,316.8,Four-Door Car,Medsize,2
7684,NF60680,Arizona,20096.89337,Yes,Basic,High School or Below,2011-01-01,Employed,F,92766,Suburban,Married,71,17.0,15,0.0,2,Personal Auto,Personal L2,Offer2,Agent,379.029102,Two-Door Car,Large,1
7685,XH93021,Nevada,5439.342442,No,Extended,High School or Below,2011-01-13,Unemployed,M,0,Suburban,Single,82,12.0,40,0.0,6,Personal Auto,Personal L3,Offer1,Branch,590.4,Four-Door Car,Small,1
7686,CP32818,Oregon,4529.965388,No,Basic,Bachelor,2011-02-21,Employed,M,64270,Rural,Single,117,12.0,58,0.0,1,Personal Auto,Personal L3,Offer2,Agent,46.104534,Sports Car,Small,2
7687,HB48518,Nevada,3891.537785,No,Basic,College,2011-01-17,Employed,M,31409,Rural,Married,100,14.0,39,0.0,1,Corporate Auto,Corporate L2,Offer4,Agent,116.163,SUV,Medsize,1
7688,XK61304,California,5297.151805,No,Basic,College,2011-02-19,Medical Leave,F,23908,Suburban,Married,70,18.0,57,0.0,4,Personal Auto,Personal L3,Offer1,Agent,336.0,Four-Door Car,Medsize,2
7689,FD11364,Oregon,6768.997027,No,Extended,Bachelor,2011-01-31,Employed,F,77001,Suburban,Single,85,4.0,58,0.0,3,Special Auto,Special L3,Offer2,Call Center,408.0,Four-Door Car,Medsize,1
7690,MY13737,California,9386.753031,No,Basic,High School or Below,2011-02-11,Employed,M,42090,Rural,Married,119,0.0,61,0.0,3,Corporate Auto,Corporate L3,Offer1,Branch,203.352239,SUV,Medsize,2
7691,TX98128,California,13864.38495,No,Basic,College,2011-02-18,Unemployed,F,0,Suburban,Single,74,4.0,12,4.0,2,Personal Auto,Personal L1,Offer1,Agent,580.886785,Four-Door Car,Large,2
7692,UM15297,California,9640.532979,No,Extended,Bachelor,2011-01-27,Employed,F,30431,Rural,Married,122,6.0,16,0.0,3,Corporate Auto,Corporate L1,Offer3,Call Center,133.4674,SUV,Small,1
7693,KC71643,Oregon,2463.236825,No,Basic,High School or Below,2011-01-17,Employed,M,99144,Suburban,Married,61,29.0,51,0.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,292.8,Four-Door Car,Medsize,1
7694,LE85123,Oregon,19237.77089,No,Basic,Bachelor,2011-01-02,Employed,M,35624,Urban,Single,66,6.0,55,2.0,2,Personal Auto,Personal L1,Offer1,Call Center,227.44626,Four-Door Car,Medsize,1
7695,XC43591,Oregon,12880.74907,No,Premium,College,2011-02-21,Employed,M,24571,Suburban,Married,109,21.0,22,0.0,2,Personal Auto,Personal L3,Offer1,Agent,523.2,Four-Door Car,Medsize,2
7696,HM20848,California,4594.292826,No,Basic,High School or Below,2011-02-06,Employed,F,39053,Suburban,Married,114,5.0,66,0.0,1,Personal Auto,Personal L1,Offer3,Agent,547.2,Sports Car,Medsize,2
7697,UP30859,Nevada,7492.055949,No,Basic,College,2011-01-16,Employed,F,39815,Rural,Divorced,64,17.0,68,0.0,2,Special Auto,Special L3,Offer3,Branch,91.391245,Four-Door Car,Medsize,1
7698,YZ79232,Oregon,4776.186527,No,Basic,Master,2011-02-05,Unemployed,M,0,Urban,Single,67,10.0,38,0.0,9,Personal Auto,Personal L3,Offer2,Web,315.215329,Four-Door Car,Medsize,2
7699,WN76039,Nevada,2545.056879,No,Basic,Bachelor,2011-01-16,Unemployed,F,0,Suburban,Single,71,6.0,65,0.0,1,Special Auto,Special L3,Offer1,Agent,340.8,Four-Door Car,Medsize,1
7700,SI48717,Oregon,14435.66453,No,Extended,College,2011-02-20,Employed,M,70600,Suburban,Divorced,122,26.0,5,1.0,2,Personal Auto,Personal L3,Offer2,Call Center,636.982333,SUV,Medsize,2
7701,MB60322,Arizona,5332.462694,Yes,Basic,Doctor,2011-02-22,Employed,F,68931,Urban,Married,66,32.0,30,0.0,7,Special Auto,Special L2,Offer2,Branch,309.577946,Four-Door Car,Medsize,2
7702,BX20846,Oregon,3861.486269,Yes,Extended,College,2011-01-06,Employed,F,93272,Urban,Married,95,3.0,54,0.0,1,Personal Auto,Personal L3,Offer2,Branch,281.110788,Four-Door Car,Medsize,1
7703,GF97506,Nevada,9048.983447,Yes,Basic,High School or Below,2011-01-24,Unemployed,M,0,Suburban,Married,119,9.0,8,0.0,3,Personal Auto,Personal L2,Offer2,Web,571.2,Sports Car,Medsize,1
7704,NG27780,Oregon,2520.12318,No,Basic,College,2011-01-15,Unemployed,M,0,Rural,Married,70,18.0,47,0.0,1,Corporate Auto,Corporate L1,Offer2,Agent,63.043197,Four-Door Car,Medsize,1
7705,FX78901,Oregon,16548.85665,No,Extended,Bachelor,2011-01-21,Employed,F,81639,Rural,Single,82,33.0,26,0.0,2,Special Auto,Special L3,Offer2,Call Center,47.952426,Four-Door Car,Medsize,1
7706,XQ81794,Arizona,5137.349322,No,Basic,High School or Below,2011-02-25,Employed,M,93872,Urban,Married,64,23.0,6,0.0,6,Personal Auto,Personal L3,Offer4,Web,206.495442,Four-Door Car,Medsize,2
7707,IR57729,California,16547.63728,No,Basic,High School or Below,2011-01-07,Employed,M,46593,Rural,Married,70,3.0,81,0.0,2,Corporate Auto,Corporate L1,Offer2,Agent,129.151543,Two-Door Car,Medsize,1
7708,RO73268,California,3211.070017,No,Extended,Bachelor,2011-02-15,Disabled,M,16269,Suburban,Divorced,86,6.0,84,0.0,1,Corporate Auto,Corporate L2,Offer3,Agent,412.8,Two-Door Car,Medsize,2
7709,WH77063,Arizona,4351.550504,No,Premium,High School or Below,2011-02-09,Employed,F,74163,Suburban,Married,108,14.0,63,0.0,1,Personal Auto,Personal L1,Offer4,Agent,518.4,Four-Door Car,Small,2
7710,TR88637,Arizona,8105.910755,No,Basic,High School or Below,2011-02-11,Employed,F,38893,Rural,Single,103,19.0,40,0.0,9,Personal Auto,Personal L1,Offer2,Agent,41.965252,SUV,Small,2
7711,KZ60207,Arizona,5007.672425,No,Basic,College,2011-01-16,Employed,M,51523,Suburban,Married,62,31.0,0,0.0,3,Personal Auto,Personal L2,Offer4,Agent,297.6,Four-Door Car,Small,1
7712,AF17671,Washington,7765.228166,No,Extended,Bachelor,2011-01-27,Employed,F,56337,Suburban,Married,97,26.0,25,0.0,3,Personal Auto,Personal L2,Offer4,Web,465.6,Four-Door Car,Medsize,1
7713,TG36139,California,4679.977728,No,Extended,High School or Below,2011-02-10,Disabled,F,21720,Suburban,Single,128,5.0,7,0.0,1,Corporate Auto,Corporate L1,Offer4,Branch,837.905079,SUV,Medsize,2
7714,TL60066,California,2397.036098,Yes,Basic,High School or Below,2011-01-29,Retired,F,22283,Suburban,Divorced,65,16.0,93,0.0,1,Personal Auto,Personal L1,Offer1,Branch,572.072106,Four-Door Car,Medsize,1
7715,VG57728,California,2692.057629,No,Basic,High School or Below,2011-01-08,Employed,M,92593,Rural,Single,68,4.0,53,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,8.44322,Four-Door Car,Medsize,1
7716,VH51235,Arizona,3097.915845,No,Extended,Bachelor,2011-02-14,Unemployed,F,0,Suburban,Single,89,16.0,59,0.0,1,Personal Auto,Personal L2,Offer3,Web,427.2,Four-Door Car,Medsize,2
7717,KJ86296,Oregon,4556.592993,No,Basic,High School or Below,2011-02-01,Unemployed,M,0,Suburban,Single,73,24.0,40,2.0,9,Personal Auto,Personal L2,Offer1,Agent,525.6,Four-Door Car,Medsize,2
7718,KP72427,Washington,21639.83862,No,Basic,High School or Below,2011-02-21,Employed,M,64455,Rural,Married,108,5.0,43,0.0,2,Personal Auto,Personal L3,Offer2,Agent,133.735395,SUV,Medsize,2
7719,WR53191,California,15120.21281,No,Extended,Bachelor,2011-02-16,Employed,F,20656,Suburban,Single,130,15.0,5,0.0,2,Corporate Auto,Corporate L2,Offer1,Web,706.114237,SUV,Medsize,2
7720,JP69867,Nevada,8512.13221,No,Premium,College,2011-02-19,Employed,M,61725,Suburban,Divorced,106,7.0,70,0.0,6,Personal Auto,Personal L3,Offer2,Call Center,508.8,Four-Door Car,Large,2
7721,XP50892,Oregon,3940.123576,No,Basic,High School or Below,2011-02-03,Employed,M,92539,Rural,Single,100,1.0,55,0.0,1,Corporate Auto,Corporate L3,Offer2,Branch,25.713622,SUV,Medsize,2
7722,ER20865,California,8652.652451,No,Premium,Bachelor,2011-02-01,Employed,M,65605,Urban,Married,111,2.0,72,2.0,7,Corporate Auto,Corporate L2,Offer3,Branch,377.781658,Two-Door Car,Medsize,2
7723,PU18983,Oregon,8608.157233,No,Basic,High School or Below,2011-02-04,Employed,F,21450,Suburban,Divorced,110,8.0,80,2.0,3,Personal Auto,Personal L1,Offer1,Call Center,528.0,Sports Car,Small,2
7724,NT40494,California,5074.246068,No,Basic,High School or Below,2011-02-27,Employed,F,66933,Urban,Married,63,8.0,0,0.0,6,Personal Auto,Personal L1,Offer1,Agent,160.52105,Four-Door Car,Medsize,2
7725,SM73248,Arizona,11537.50507,No,Extended,High School or Below,2011-01-21,Unemployed,M,0,Suburban,Single,86,12.0,89,1.0,2,Corporate Auto,Corporate L1,Offer1,Agent,619.2,Two-Door Car,Medsize,1
7726,JI42730,Arizona,3705.291862,No,Extended,High School or Below,2011-02-03,Employed,M,84493,Suburban,Married,92,29.0,19,0.0,1,Personal Auto,Personal L3,Offer4,Agent,441.6,Four-Door Car,Small,2
7727,PU92298,Arizona,7956.152761,No,Basic,Bachelor,2011-01-27,Medical Leave,F,22699,Suburban,Married,74,11.0,76,4.0,2,Personal Auto,Personal L3,Offer1,Call Center,355.2,Four-Door Car,Medsize,1
7728,JG83987,Arizona,6451.263836,No,Extended,Bachelor,2011-01-13,Employed,F,30857,Urban,Married,81,17.0,14,0.0,7,Personal Auto,Personal L3,Offer3,Web,309.161777,Two-Door Car,Large,1
7729,MZ30958,Nevada,6715.59268,No,Extended,High School or Below,2011-02-25,Retired,M,21835,Suburban,Married,90,6.0,78,0.0,7,Corporate Auto,Corporate L2,Offer1,Agent,432.0,Two-Door Car,Medsize,2
7730,IG80910,Oregon,3071.784639,No,Extended,High School or Below,2011-02-22,Employed,F,47528,Urban,Married,77,10.0,73,1.0,1,Personal Auto,Personal L3,Offer2,Agent,277.582137,Four-Door Car,Medsize,2
7731,HF62608,Oregon,6753.428413,No,Extended,College,2011-02-27,Employed,F,44213,Rural,Single,85,15.0,58,0.0,3,Personal Auto,Personal L3,Offer1,Branch,77.523904,Four-Door Car,Medsize,2
7732,YU83697,Nevada,3871.073807,No,Basic,Bachelor,2011-02-27,Unemployed,F,0,Suburban,Single,110,8.0,76,0.0,1,Corporate Auto,Corporate L2,Offer1,Agent,528.0,SUV,Small,2
7733,NH95163,Oregon,3707.282365,No,Premium,College,2011-02-24,Medical Leave,F,16476,Urban,Divorced,101,29.0,25,0.0,1,Personal Auto,Personal L3,Offer1,Web,313.885191,Four-Door Car,Medsize,2
7734,KC32511,Oregon,5181.620895,Yes,Basic,Master,2011-02-03,Employed,F,97131,Suburban,Married,64,5.0,80,0.0,6,Personal Auto,Personal L2,Offer2,Agent,307.2,Four-Door Car,Small,2
7735,SP41790,California,10623.40552,No,Extended,Bachelor,2011-01-23,Unemployed,M,0,Suburban,Married,96,11.0,16,0.0,2,Personal Auto,Personal L3,Offer2,Agent,460.8,Four-Door Car,Small,1
7736,GH54524,California,16973.74021,No,Premium,High School or Below,2011-02-07,Employed,M,69497,Rural,Married,142,30.0,31,0.0,2,Personal Auto,Personal L3,Offer4,Agent,92.286763,SUV,Medsize,2
7737,IK64989,Washington,4458.113369,Yes,Basic,Bachelor,2011-01-02,Retired,M,17622,Suburban,Divorced,65,1.0,36,1.0,3,Personal Auto,Personal L2,Offer1,Agent,312.0,Four-Door Car,Medsize,1
7738,XV21647,California,8036.45034,No,Basic,High School or Below,2011-02-01,Unemployed,F,0,Suburban,Single,112,7.0,42,0.0,9,Personal Auto,Personal L1,Offer1,Branch,806.4,Sports Car,Medsize,2
7739,NP23146,Arizona,5365.93282,No,Basic,College,2011-02-22,Employed,F,62808,Urban,Married,66,33.0,37,0.0,4,Special Auto,Special L2,Offer3,Branch,211.515893,Two-Door Car,Medsize,2
7740,BK57087,California,4347.159852,No,Basic,College,2011-01-01,Employed,F,38223,Suburban,Married,112,27.0,18,2.0,1,Personal Auto,Personal L3,Offer3,Branch,537.6,SUV,Medsize,1
7741,QU93024,California,29706.78459,No,Extended,Bachelor,2011-01-26,Unemployed,M,0,Suburban,Single,128,15.0,37,0.0,2,Personal Auto,Personal L2,Offer1,Agent,1345.317161,SUV,Medsize,1
7742,VG68427,Arizona,5608.155723,No,Basic,High School or Below,2011-02-17,Employed,M,81914,Urban,Married,70,6.0,33,0.0,6,Corporate Auto,Corporate L2,Offer4,Branch,198.75466,Four-Door Car,Medsize,2
7743,CQ57225,California,5008.789971,No,Basic,Bachelor,2011-01-16,Unemployed,M,0,Suburban,Single,73,4.0,0,0.0,8,Corporate Auto,Corporate L3,Offer1,Call Center,350.4,Two-Door Car,Medsize,1
7744,HU81007,Oregon,8196.077584,No,Basic,Bachelor,2011-02-28,Disabled,F,21706,Suburban,Divorced,108,19.0,28,0.0,3,Personal Auto,Personal L3,Offer1,Agent,518.4,SUV,Medsize,2
7745,HV83672,Oregon,28393.32994,No,Extended,Bachelor,2011-02-09,Employed,F,38772,Urban,Married,90,8.0,87,0.0,2,Personal Auto,Personal L1,Offer1,Branch,321.873474,Four-Door Car,Medsize,2
7746,HW61722,Oregon,7188.607263,No,Basic,Bachelor,2011-01-27,Unemployed,F,0,Urban,Married,66,15.0,24,0.0,2,Personal Auto,Personal L3,Offer2,Web,278.574142,Four-Door Car,Medsize,1
7747,EL89222,California,8609.158215,Yes,Basic,Bachelor,2011-01-14,Employed,F,79090,Urban,Married,107,2.0,74,0.0,3,Personal Auto,Personal L3,Offer2,Branch,289.040734,SUV,Medsize,1
7748,US29010,Oregon,3545.413177,No,Basic,Bachelor,2011-02-02,Unemployed,M,0,Suburban,Single,116,23.0,14,3.0,1,Corporate Auto,Corporate L2,Offer2,Call Center,835.2,SUV,Medsize,2
7749,EX63393,California,6314.492009,No,Extended,Master,2011-02-27,Employed,F,66947,Suburban,Married,78,13.0,12,0.0,6,Personal Auto,Personal L1,Offer3,Agent,374.4,Four-Door Car,Small,2
7750,UX71137,Washington,8875.965501,No,Premium,Doctor,2011-02-05,Employed,F,69205,Urban,Married,110,20.0,56,0.0,6,Personal Auto,Personal L3,Offer2,Web,372.362565,Four-Door Car,Medsize,2
7751,JV58396,California,3054.541283,No,Extended,Bachelor,2011-02-25,Unemployed,M,0,Suburban,Single,88,29.0,19,0.0,1,Personal Auto,Personal L1,Offer2,Agent,422.4,Four-Door Car,Small,2
7752,LI85491,Oregon,3744.577726,No,Basic,High School or Below,2011-01-01,Unemployed,F,0,Suburban,Single,101,3.0,32,0.0,1,Personal Auto,Personal L3,Offer1,Agent,727.2,SUV,Small,1
7753,HH15953,California,3013.439451,No,Extended,Bachelor,2011-02-20,Disabled,M,21353,Suburban,Divorced,80,28.0,21,0.0,1,Personal Auto,Personal L3,Offer3,Agent,576.0,Four-Door Car,Medsize,2
7754,EZ85603,Arizona,11631.87866,No,Premium,College,2011-01-06,Unemployed,F,0,Suburban,Married,152,8.0,94,0.0,7,Personal Auto,Personal L3,Offer1,Branch,1082.814636,SUV,Medsize,1
7755,PU25891,Oregon,9618.310865,No,Basic,High School or Below,2011-01-11,Employed,F,80536,Rural,Married,119,5.0,83,0.0,3,Special Auto,Special L2,Offer1,Branch,53.798708,Sports Car,Medsize,1
7756,TE31876,California,11814.53241,No,Basic,High School or Below,2011-02-21,Employed,F,41004,Suburban,Married,102,15.0,26,3.0,2,Personal Auto,Personal L3,Offer1,Call Center,489.6,Sports Car,Large,2
7757,AX38728,California,2966.944264,No,Extended,College,2011-02-19,Unemployed,M,0,Suburban,Married,81,14.0,75,0.0,1,Personal Auto,Personal L2,Offer1,Branch,388.8,Two-Door Car,Medsize,2
7758,RO26085,California,12101.20884,No,Basic,Bachelor,2011-02-04,Unemployed,F,0,Suburban,Single,112,28.0,30,0.0,2,Personal Auto,Personal L2,Offer2,Agent,1252.406235,Sports Car,Large,2
7759,HY49431,California,3289.132998,No,Extended,Bachelor,2011-02-26,Employed,F,21947,Urban,Married,83,17.0,66,0.0,1,Personal Auto,Personal L1,Offer3,Branch,366.90936,Four-Door Car,Medsize,2
